@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.50173,1.13422,1.045042,1.698885,1.058465,1.12611,2.217543,1.895633,1.060002,1.538296,1.09452,1.011687,1.312424,1.025577,1.078977,1.048476,1.690055,0.447756,1.061113,1.214039,6
1.583894,1.621946,1.554581,1.510872,1.575701,1.639544,2.03049,1.812629,0.479271,1.066336,1.615821,1.548094,1.711545,1.522121,1.595449,1.564387,1.474619,1.271889,1.626811,1.732708,6
1.628636,1.647453,1.580841,1.551047,1.601225,1.658846,2.059234,1.843227,0.568877,1.068178,1.644134,1.569894,1.74498,1.539403,1.630517,1.591359,1.508,1.303921,1.649566,1.76155,6
1.55499,1.166015,1.01284,1.668332,1.115327,1.054654,2.251411,1.840506,1.104879,1.601411,1.027852,1.034234,1.200829,1.070717,1.075897,1.070317,1.679813,0.276289,1.023745,1.148064,6
1.526957,1.135946,1.046161,1.724143,1.067265,1.117188,2.212282,1.887868,1.058739,1.54527,1.097234,1.012139,1.294517,1.029278,1.081209,1.036558,1.695943,0.427197,1.06187,1.2085,6
1.883398,1.522375,1.41107,1.825638,1.569823,1.380868,2.135028,1.346584,1.225821,1.788101,1.380398,1.469632,1.314748,1.50857,1.398936,1.373342,1.692291,0.892145,1.450711,1.46784,6
1.610539,1.623416,1.545588,1.508954,1.579404,1.626317,2.020524,1.812193,0.432159,1.078075,1.617617,1.541358,1.690961,1.512481,1.606874,1.558919,1.452752,1.263814,1.624742,1.733954,6
1.530575,1.597386,1.515457,1.460289,1.556716,1.612983,1.995144,1.786576,0.289036,1.167375,1.583748,1.525418,1.627714,1.513987,1.560388,1.530924,1.419474,1.226937,1.607342,1.698355,6
1.600421,1.189956,1.024924,1.706659,1.161669,1.049142,2.29369,1.798654,1.142273,1.643196,1.0257,1.068267,1.144897,1.115613,1.077424,1.07172,1.698058,0.213114,1.040245,1.145573,6
1.530326,1.137822,1.035505,1.715413,1.065207,1.10592,2.234799,1.899561,1.081297,1.563865,1.086028,1.007364,1.292348,1.025642,1.088398,1.049799,1.704307,0.414794,1.048868,1.205021,6
1.564406,1.591541,1.511945,1.4862,1.548067,1.602374,1.989812,1.796433,0.292514,1.112402,1.587909,1.511354,1.646113,1.488527,1.567421,1.520278,1.426539,1.224269,1.599402,1.702646,6
1.552536,1.610728,1.533578,1.458438,1.567126,1.630105,1.999993,1.787135,0.338598,1.117699,1.600716,1.539405,1.661388,1.520635,1.578355,1.550994,1.424414,1.252431,1.620871,1.718481,6
1.598777,1.186413,1.023266,1.708715,1.164138,1.045264,2.271661,1.779511,1.112853,1.628818,1.025925,1.066988,1.122032,1.116763,1.066473,1.053008,1.682767,0.168565,1.043242,1.137401,6
1.535413,1.135968,1.029218,1.721564,1.077294,1.092976,2.222035,1.866423,1.05063,1.553073,1.076341,1.010826,1.246595,1.03505,1.069405,1.024169,1.687083,0.358181,1.050622,1.187872,6
1.576555,1.613802,1.530309,1.492168,1.567343,1.621757,2.026691,1.816481,0.40704,1.096197,1.603447,1.533513,1.668924,1.511841,1.590941,1.553621,1.456221,1.251692,1.614537,1.719814,6
1.584308,1.606533,1.534789,1.49498,1.565282,1.61423,2.002613,1.782818,0.391189,1.073621,1.599625,1.5294,1.678807,1.502515,1.581158,1.538424,1.434756,1.241893,1.611179,1.715401,6
1.623297,1.209474,1.039484,1.712027,1.195387,1.047081,2.288651,1.762627,1.139424,1.648871,1.026405,1.094371,1.109619,1.148242,1.074186,1.069679,1.686384,0.179027,1.053021,1.131978,6
1.513418,1.137485,1.062842,1.729075,1.053367,1.149762,2.218894,1.934077,1.070697,1.54548,1.122727,1.014951,1.343443,1.027538,1.097852,1.056198,1.715608,0.503878,1.076387,1.235242,6
1.653726,1.679027,1.601738,1.537996,1.634409,1.675525,2.086345,1.839187,0.629372,1.098367,1.658669,1.602156,1.747371,1.578294,1.657001,1.626829,1.514636,1.327433,1.667517,1.774058,6
1.620101,1.652281,1.583225,1.529468,1.606109,1.664389,2.059937,1.828769,0.572754,1.070996,1.642484,1.578051,1.741606,1.550201,1.627109,1.597217,1.499864,1.307016,1.651503,1.759911,6
1.602717,1.186066,1.029105,1.717164,1.169084,1.046975,2.260259,1.76652,1.097052,1.621775,1.029737,1.071392,1.11016,1.123383,1.060381,1.041045,1.675632,0.149635,1.050236,1.134088,6
1.544537,1.140434,1.039201,1.732367,1.071359,1.108961,2.230141,1.896791,1.07655,1.557097,1.094557,1.011009,1.284901,1.027544,1.087173,1.038724,1.706494,0.416158,1.05571,1.206345,6
1.616353,1.640018,1.567878,1.538909,1.592842,1.63697,2.032573,1.830719,0.545903,1.080036,1.62229,1.55901,1.727304,1.536192,1.615668,1.581646,1.505492,1.281535,1.627719,1.727755,6
1.610788,1.634768,1.568404,1.53859,1.589533,1.649014,2.050659,1.825551,0.546409,1.065183,1.626172,1.560868,1.729646,1.533248,1.609284,1.579245,1.50373,1.286323,1.637515,1.745069,6
2.460236,2.466409,2.471963,2.471113,2.460076,2.484042,2.294771,2.496532,1.922125,2.309024,2.486971,2.451992,2.551035,2.464713,2.477185,2.463524,2.448868,2.286332,2.487676,2.401073,6
1.559262,1.169706,1.014952,1.682933,1.127853,1.052049,2.270323,1.8238,1.116668,1.617892,1.017476,1.046381,1.171989,1.093732,1.059972,1.064629,1.691541,0.228562,1.023925,1.130732,6
1.522326,1.13206,1.04528,1.745309,1.062218,1.121191,2.219783,1.895656,1.076467,1.560235,1.093473,1.012534,1.291415,1.037465,1.069403,1.03182,1.722722,0.421735,1.058003,1.200092,6
1.582168,1.587033,1.551246,1.531491,1.554446,1.627886,2.031045,1.798836,0.512094,1.035807,1.609884,1.542111,1.715415,1.50645,1.586535,1.553316,1.499939,1.264594,1.620725,1.724724,6
1.594716,1.615365,1.552258,1.534183,1.57214,1.630408,2.029586,1.803559,0.503768,1.057661,1.608505,1.541873,1.714388,1.513611,1.586597,1.553634,1.487419,1.260649,1.620261,1.726131,6
1.5209,1.140013,1.03641,1.713288,1.079756,1.109526,2.218225,1.860115,1.055185,1.536305,1.080067,1.020957,1.261281,1.040422,1.057904,1.027338,1.685641,0.386832,1.058956,1.188851,6
1.53858,1.147125,1.023056,1.706947,1.082319,1.089588,2.259781,1.87284,1.120986,1.587227,1.055389,1.020549,1.256939,1.047874,1.067338,1.056129,1.715621,0.356753,1.032576,1.174425,6
1.593834,1.623622,1.555131,1.525353,1.576657,1.639417,2.038387,1.821221,0.503701,1.065042,1.616883,1.548374,1.715412,1.521523,1.597867,1.565432,1.490215,1.273283,1.626529,1.734265,6
1.531036,1.599435,1.526775,1.468025,1.554422,1.628293,1.991187,1.807072,0.30236,1.143623,1.59815,1.528433,1.657883,1.511247,1.567801,1.536843,1.427253,1.246588,1.616879,1.713283,6
1.539285,1.151911,1.005755,1.670776,1.104634,1.054928,2.229899,1.823316,1.048832,1.57223,1.030715,1.02437,1.174869,1.06337,1.055534,1.036605,1.659224,0.241199,1.027189,1.141055,6
1.532743,1.136992,1.045542,1.723846,1.062241,1.121392,2.224193,1.904807,1.071425,1.550897,1.101158,1.010544,1.304292,1.025821,1.088581,1.044678,1.704483,0.443696,1.060064,1.214617,6
1.792404,1.388973,1.26363,1.905919,1.435588,1.229744,2.205925,1.532954,1.253103,1.792936,1.209078,1.331319,1.148503,1.404349,1.209087,1.202955,1.791628,0.595777,1.283888,1.275213,6
1.550292,1.587827,1.506664,1.484086,1.542778,1.600864,1.977706,1.809274,0.291012,1.141015,1.578598,1.509164,1.635417,1.494021,1.556564,1.519218,1.439467,1.218953,1.593987,1.687916,6
1.557032,1.609021,1.539847,1.479698,1.563493,1.631806,2.010734,1.798272,0.399866,1.085026,1.602024,1.538211,1.685446,1.516647,1.577537,1.550992,1.447352,1.256069,1.618318,1.719563,6
1.57336,1.163,1.018112,1.728957,1.129637,1.052163,2.259182,1.809125,1.106031,1.618965,1.026214,1.044975,1.14823,1.097395,1.046993,1.032147,1.705709,0.179144,1.030769,1.128594,6
1.825648,1.473753,1.380155,1.444112,1.454174,1.42717,2.224057,1.80563,1.068007,1.555808,1.405346,1.406996,1.448696,1.380716,1.426014,1.412094,1.404462,0.991945,1.439697,1.547417,6
1.626263,1.650079,1.57529,1.535695,1.60649,1.653084,2.058851,1.812672,0.583595,1.065486,1.629828,1.575079,1.72869,1.547645,1.618091,1.593373,1.508017,1.293395,1.643404,1.746428,6
1.556549,1.613221,1.547246,1.492037,1.56953,1.63536,2.019462,1.773623,0.478977,1.068843,1.597103,1.547161,1.697768,1.526387,1.568941,1.55543,1.470679,1.256318,1.617352,1.71419,6
1.480839,1.136466,1.03642,1.683262,1.065422,1.130415,2.204741,1.87798,1.026966,1.514934,1.087794,1.019229,1.281139,1.035622,1.057567,1.03818,1.673377,0.434722,1.067939,1.20132,6
1.516879,1.141179,1.027831,1.693753,1.09022,1.087833,2.215403,1.827216,1.053135,1.543104,1.057734,1.022767,1.235227,1.047374,1.048915,1.02525,1.667351,0.325754,1.047771,1.170586,6
1.593273,1.623556,1.553649,1.503181,1.584533,1.628462,2.028623,1.767421,0.500499,1.063756,1.603939,1.55236,1.697874,1.527962,1.58605,1.559907,1.461758,1.256399,1.621018,1.720739,6
1.572416,1.612539,1.550121,1.505515,1.568114,1.633462,2.016597,1.798505,0.455441,1.06568,1.608846,1.540982,1.707186,1.515142,1.583457,1.551516,1.461373,1.261248,1.620925,1.725398,6
1.624578,1.255486,1.133138,1.74719,1.216721,1.175762,2.282984,1.869742,1.171355,1.649925,1.152,1.146374,1.287492,1.177968,1.169142,1.152619,1.729838,0.563692,1.152077,1.260356,6
1.559217,1.147154,1.056753,1.782719,1.107049,1.105876,2.231687,1.840461,1.087116,1.587688,1.078234,1.043588,1.222706,1.087131,1.045816,1.010307,1.728468,0.337197,1.066837,1.171386,6
1.597605,1.580389,1.471579,1.515865,1.561037,1.523158,2.054854,1.677333,0.49371,1.126303,1.504702,1.502198,1.548102,1.500111,1.515188,1.493929,1.468119,1.118907,1.540629,1.620293,6
1.606908,1.627996,1.562453,1.547473,1.583,1.641649,2.05098,1.824871,0.551209,1.067049,1.618453,1.553936,1.725594,1.527723,1.601292,1.571448,1.512538,1.276588,1.629688,1.737073,6
1.548995,1.146014,1.009716,1.698844,1.089867,1.068755,2.248362,1.851587,1.086547,1.589336,1.044868,1.017038,1.208505,1.051416,1.066831,1.04336,1.694035,0.29481,1.028134,1.16341,6
1.563217,1.144486,1.029491,1.744405,1.095536,1.081515,2.235931,1.850715,1.079096,1.574894,1.068017,1.02129,1.220551,1.051653,1.064658,1.020559,1.703139,0.315936,1.047041,1.17353,6
1.583956,1.613051,1.542787,1.520245,1.566401,1.626597,2.030842,1.822372,0.454794,1.077947,1.609725,1.534967,1.69734,1.510695,1.593686,1.55325,1.476024,1.258655,1.617244,1.726467,6
1.615057,1.657491,1.593202,1.529073,1.61083,1.674044,2.062723,1.831321,0.589334,1.07432,1.648887,1.586142,1.753714,1.559615,1.631488,1.605373,1.503432,1.31726,1.658429,1.765558,6
1.506148,1.135955,1.04621,1.701133,1.054318,1.130449,2.22389,1.91228,1.077034,1.547546,1.096527,1.011859,1.322138,1.027021,1.082301,1.055877,1.702744,0.461546,1.057441,1.213169,6
1.509268,1.134866,1.033308,1.72794,1.087252,1.100706,2.220433,1.833278,1.051332,1.563327,1.057301,1.030039,1.211744,1.072921,1.026098,1.0095,1.697523,0.314223,1.053053,1.159519,6
1.590782,1.580901,1.488888,1.534767,1.550234,1.556993,2.04957,1.73107,0.523439,1.091146,1.524401,1.506947,1.611251,1.495035,1.519249,1.508622,1.509027,1.160275,1.557003,1.644967,6
1.562469,1.606332,1.543918,1.52787,1.560401,1.633773,2.026797,1.79632,0.515496,1.063967,1.592845,1.539859,1.708728,1.517538,1.563085,1.551959,1.51082,1.254454,1.612784,1.711712,6
1.541064,1.142637,1.008049,1.693038,1.089683,1.063587,2.235183,1.845608,1.063529,1.570324,1.041981,1.013717,1.201523,1.046699,1.058328,1.03208,1.677856,0.273676,1.027944,1.154145,6
1.691644,1.243982,1.076214,1.80521,1.239151,1.064687,2.348757,1.789398,1.243078,1.729422,1.05294,1.132416,1.12018,1.195468,1.110766,1.102951,1.771858,0.25892,1.077632,1.152981,6
1.604342,1.591641,1.499218,1.5197,1.556899,1.56863,2.031131,1.751375,0.447255,1.081197,1.554223,1.510075,1.622877,1.491117,1.55242,1.516798,1.47126,1.185743,1.573857,1.672233,6
1.58448,1.604731,1.530772,1.513202,1.558643,1.618781,2.018407,1.817211,0.412634,1.075142,1.600345,1.526142,1.682544,1.500293,1.583218,1.544225,1.468702,1.24768,1.611038,1.718626,6
1.621596,1.190646,1.02853,1.746816,1.170519,1.046989,2.287928,1.795835,1.136404,1.652701,1.032504,1.072164,1.113217,1.127677,1.072104,1.052576,1.71379,0.168727,1.046413,1.13666,6
1.805327,1.45763,1.375088,1.451724,1.430524,1.432553,2.201387,1.824415,1.040683,1.533116,1.4104,1.390748,1.465744,1.360697,1.419175,1.398313,1.409045,0.997452,1.436169,1.550501,6
1.628368,1.597293,1.48359,1.47553,1.581295,1.53919,2.041012,1.664035,0.445327,1.132903,1.518686,1.522056,1.542895,1.514991,1.532578,1.514749,1.427438,1.140829,1.563553,1.640993,6
1.590677,1.604016,1.528828,1.529558,1.555765,1.618919,2.026734,1.829799,0.442211,1.073481,1.598398,1.524565,1.687031,1.49821,1.582144,1.545508,1.492966,1.24856,1.608886,1.717876,6
1.580689,1.161387,1.009415,1.718326,1.098763,1.069651,2.265714,1.903698,1.099679,1.611241,1.059962,1.020078,1.202661,1.057438,1.098426,1.063576,1.717391,0.336544,1.032198,1.168122,6
1.570215,1.15961,1.046393,1.726467,1.07502,1.12679,2.245875,1.96264,1.080755,1.570551,1.130334,1.012098,1.317552,1.017919,1.148539,1.082659,1.713032,0.504491,1.074232,1.249852,6
1.622793,1.594667,1.50623,1.527711,1.558736,1.576834,2.028385,1.77896,0.420718,1.080562,1.569889,1.51029,1.636395,1.485578,1.568961,1.522598,1.465736,1.201066,1.585822,1.691056,6
1.638842,1.636985,1.560285,1.56604,1.588393,1.638833,2.046768,1.863295,0.555301,1.069884,1.626521,1.552131,1.727862,1.521592,1.620163,1.581232,1.529277,1.285128,1.632337,1.740517,6
1.575344,1.177415,1.06001,1.721536,1.08411,1.141851,2.289001,1.983916,1.168766,1.604379,1.127912,1.03104,1.363109,1.034096,1.158643,1.125454,1.751312,0.54399,1.069531,1.254626,6
1.589541,1.162767,1.028832,1.732518,1.094197,1.084202,2.286355,1.911975,1.151077,1.624717,1.074123,1.022966,1.261497,1.050475,1.112884,1.078285,1.73888,0.387665,1.034645,1.193637,6
1.557093,1.151475,1.056695,1.747319,1.070453,1.137898,2.237815,1.938845,1.096672,1.557159,1.126487,1.01816,1.328215,1.025498,1.11354,1.058559,1.727221,0.495476,1.073461,1.236011,6
1.610055,1.18909,1.033756,1.768255,1.163692,1.059947,2.302776,1.816067,1.168965,1.671037,1.03023,1.075937,1.130578,1.138526,1.059868,1.055954,1.75057,0.200201,1.042857,1.128965,6
1.627213,1.243174,1.085025,1.756454,1.206092,1.045121,2.276616,1.876321,1.251276,1.714367,1.02339,1.114186,1.229149,1.180381,1.113222,1.14116,1.780966,0.317304,1.02518,1.064051,6
1.746073,1.782006,1.990652,1.652405,1.850275,1.979798,2.574703,1.233193,1.849823,1.735914,1.964585,2.061912,1.909067,2.079872,1.989067,2.004037,1.894418,1.958695,2.042858,2.040021,34
1.336403,1.52072,1.812008,1.225868,1.524931,1.874559,2.493912,1.606568,1.564033,1.258576,1.823809,1.834323,1.884024,1.822539,1.790454,1.812738,1.599013,1.840228,1.873241,1.922486,34
1.353454,1.532097,1.875909,1.242577,1.538167,1.945739,2.507966,1.707393,1.59288,1.22782,1.906343,1.879053,1.989831,1.845004,1.863836,1.872177,1.629857,1.923428,1.938005,2.003603,34
1.339706,1.545155,1.849618,1.243916,1.534309,1.926639,2.487083,1.688964,1.568659,1.238546,1.874978,1.855321,1.958957,1.83339,1.828624,1.844344,1.616781,1.893052,1.912354,1.974952,34
1.338193,1.516604,1.809571,1.226664,1.517306,1.875352,2.492622,1.633624,1.552859,1.245156,1.82887,1.828209,1.888376,1.81321,1.795179,1.810204,1.594179,1.843159,1.874034,1.928459,34
1.355653,1.525423,1.841829,1.225947,1.532107,1.90764,2.473512,1.630577,1.558822,1.232939,1.868913,1.853722,1.932841,1.827151,1.832721,1.839529,1.594848,1.881998,1.908253,1.968305,34
1.350259,1.544786,1.858121,1.242751,1.543399,1.93238,2.485968,1.68934,1.565997,1.246964,1.887929,1.865469,1.959476,1.839046,1.843497,1.852287,1.60907,1.90291,1.92645,1.987557,34
1.338205,1.516626,1.850384,1.256042,1.533059,1.916671,2.474739,1.622876,1.574134,1.259356,1.871464,1.8645,1.935349,1.840216,1.826761,1.84202,1.625972,1.887254,1.916859,1.967149,34
1.35032,1.528839,1.841825,1.234473,1.529136,1.911927,2.48177,1.655295,1.560642,1.231195,1.868506,1.851621,1.939083,1.826548,1.828001,1.837843,1.603608,1.883238,1.907161,1.967885,34
1.334151,1.537025,1.834559,1.229405,1.534246,1.904144,2.48379,1.64113,1.56264,1.250499,1.854263,1.847762,1.926033,1.829564,1.81403,1.831045,1.599375,1.870645,1.897759,1.954098,34
1.340372,1.530418,1.847169,1.241273,1.530256,1.918254,2.479831,1.657421,1.566271,1.235977,1.871708,1.855031,1.948584,1.830644,1.827534,1.840381,1.611498,1.887779,1.91072,1.970474,34
1.350879,1.544892,1.843479,1.238495,1.541824,1.914719,2.474218,1.655132,1.554503,1.248454,1.869153,1.853272,1.93703,1.831039,1.826542,1.835914,1.593521,1.882479,1.910968,1.96977,34
1.353046,1.504424,1.813754,1.238312,1.516942,1.873593,2.468568,1.593442,1.545469,1.238271,1.834193,1.831209,1.886671,1.810738,1.798612,1.806605,1.588808,1.844407,1.880411,1.932438,34
1.322283,1.492229,1.807565,1.260322,1.503269,1.871773,2.474134,1.603335,1.554622,1.250209,1.823107,1.825156,1.884275,1.80967,1.780163,1.79782,1.617601,1.83729,1.87163,1.918831,34
1.351961,1.521433,1.836805,1.234578,1.522904,1.903647,2.47346,1.637453,1.557129,1.219615,1.862498,1.845141,1.935337,1.819261,1.822754,1.830405,1.598846,1.875921,1.899944,1.961585,34
1.34674,1.525412,1.828636,1.24001,1.517424,1.901226,2.474763,1.664023,1.549583,1.217971,1.856982,1.835263,1.932578,1.812078,1.815521,1.823267,1.600665,1.870688,1.892978,1.957196,34
1.352829,1.530206,1.830092,1.253924,1.528979,1.901182,2.4643,1.649759,1.542277,1.246689,1.858171,1.8401,1.919552,1.818228,1.814536,1.819604,1.595632,1.868847,1.900339,1.957934,34
1.347786,1.522928,1.824272,1.256374,1.522856,1.893887,2.465858,1.644884,1.54205,1.244894,1.850296,1.834561,1.912512,1.813736,1.806151,1.81218,1.596726,1.860865,1.893174,1.949489,34
1.339031,1.525851,1.815037,1.241007,1.534338,1.878413,2.47408,1.593425,1.551886,1.276926,1.830586,1.838259,1.878694,1.825775,1.794365,1.810897,1.593977,1.843349,1.883391,1.929181,34
2.426141,2.481663,2.666304,2.472204,2.462329,2.678906,2.66816,2.453927,2.390727,2.304463,2.6586,2.640132,2.755318,2.66161,2.631664,2.638629,2.637902,2.672102,2.665803,2.578792,34
1.356234,1.514559,1.843369,1.252515,1.544167,1.899432,2.493817,1.614485,1.570608,1.274993,1.864077,1.865,1.904332,1.840242,1.827537,1.835,1.604867,1.87388,1.914993,1.95948,34
1.332517,1.518213,1.812372,1.250174,1.522902,1.879456,2.481355,1.625037,1.550554,1.267306,1.83047,1.832022,1.884571,1.818516,1.790308,1.806199,1.602762,1.84373,1.880497,1.928605,34
1.346074,1.529721,1.858937,1.257888,1.540109,1.928491,2.47703,1.653395,1.571706,1.254908,1.883565,1.868629,1.951745,1.842154,1.835953,1.847774,1.620722,1.898505,1.926497,1.98059,34
1.336917,1.523189,1.849148,1.248391,1.535954,1.915911,2.49227,1.649854,1.575354,1.258344,1.869639,1.86309,1.934942,1.839719,1.825304,1.841012,1.618098,1.885458,1.915254,1.966312,34
1.353291,1.529104,1.853179,1.230638,1.540689,1.917448,2.486031,1.644085,1.569883,1.243477,1.877702,1.86487,1.942523,1.83744,1.838641,1.847402,1.599597,1.891307,1.919256,1.976299,34
1.363426,1.513952,1.842869,1.239918,1.521896,1.907728,2.475084,1.65021,1.556575,1.212463,1.874174,1.849314,1.941857,1.817698,1.835364,1.835121,1.598727,1.884733,1.90889,1.972751,34
1.356856,1.493051,1.822057,1.223012,1.520609,1.871586,2.498703,1.570722,1.578367,1.243359,1.836114,1.846243,1.886517,1.824044,1.810717,1.82454,1.603488,1.849309,1.882667,1.931801,34
1.35408,1.531134,1.858702,1.233431,1.537818,1.924863,2.489138,1.668255,1.57028,1.228823,1.887826,1.864683,1.960973,1.833235,1.847378,1.851456,1.600199,1.900665,1.923744,1.986796,34
1.356273,1.503062,1.831262,1.235751,1.513298,1.892549,2.472526,1.627473,1.55271,1.208858,1.860523,1.839433,1.926428,1.809283,1.824792,1.824474,1.593773,1.870222,1.89591,1.958769,34
1.357299,1.49953,1.841726,1.235832,1.515432,1.900979,2.48112,1.631473,1.5676,1.208705,1.870193,1.849689,1.93898,1.817024,1.835273,1.836451,1.605137,1.881354,1.904362,1.967235,34
1.346132,1.511329,1.814391,1.241236,1.505872,1.882836,2.454209,1.616708,1.53814,1.209044,1.842374,1.822002,1.914474,1.799262,1.804211,1.80865,1.594342,1.853708,1.878009,1.942305,34
1.362868,1.511359,1.842193,1.240652,1.521192,1.90429,2.462316,1.617342,1.557651,1.211093,1.869804,1.848681,1.940167,1.818104,1.831333,1.83331,1.599482,1.880773,1.905454,1.968109,34
1.324189,1.476157,1.814216,1.258956,1.505817,1.867892,2.485743,1.578042,1.568423,1.255044,1.828346,1.835572,1.880082,1.815358,1.790917,1.804879,1.619681,1.840304,1.878132,1.921419,34
1.348322,1.541342,1.851899,1.242661,1.535968,1.925639,2.479845,1.676819,1.564173,1.233986,1.879088,1.857277,1.958168,1.832021,1.833764,1.844447,1.608305,1.894691,1.916377,1.978855,34
1.364726,1.491808,1.797415,1.238388,1.509852,1.847184,2.470376,1.521087,1.561399,1.233098,1.804791,1.82266,1.85761,1.808746,1.777889,1.796162,1.601651,1.817617,1.854522,1.901502,34
1.332502,1.460442,1.824692,1.281229,1.508437,1.869561,2.513298,1.58124,1.595291,1.269725,1.834125,1.849298,1.880291,1.826394,1.797332,1.812731,1.644276,1.845792,1.886618,1.922972,34
1.340621,1.518307,1.854247,1.256087,1.544234,1.913444,2.499206,1.627639,1.584384,1.272886,1.870723,1.872035,1.927199,1.847641,1.827591,1.842783,1.619459,1.884734,1.920858,1.965427,34
1.333554,1.50473,1.845784,1.266443,1.529268,1.906592,2.462539,1.584808,1.572303,1.262974,1.86471,1.861009,1.924578,1.836281,1.820064,1.833075,1.626079,1.878139,1.912034,1.958781,34
1.338298,1.49733,1.842853,1.261189,1.515694,1.906988,2.490073,1.648468,1.573887,1.236775,1.865606,1.853748,1.933106,1.826368,1.820419,1.831737,1.628387,1.879945,1.907513,1.960408,34
1.337547,1.520238,1.849219,1.255113,1.53194,1.917305,2.486989,1.651413,1.574268,1.254228,1.870268,1.861439,1.938313,1.837655,1.823731,1.839421,1.623342,1.886315,1.914941,1.966638,34
1.338264,1.512995,1.837465,1.256136,1.520235,1.906649,2.478566,1.650296,1.561924,1.240327,1.86106,1.847785,1.929958,1.824105,1.814963,1.827185,1.617784,1.875623,1.903391,1.958135,34
1.345222,1.526496,1.82683,1.251392,1.526056,1.896815,2.467365,1.64331,1.544792,1.246795,1.852103,1.837808,1.91517,1.817446,1.80864,1.816542,1.596774,1.863671,1.89534,1.951526,34
