@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.146356,2.122839,2.130672,2.103833,1.830903,2.130995,2.111073,2.204757,1.956756,1.741477,2.130198,2.12322,2.369662,2.161151,1.88537,2.198635,1.929419,2.143312,2
2.152797,2.136084,2.144505,2.118486,1.832304,2.13726,2.125967,2.212361,1.944214,1.727248,2.143979,2.127941,2.377436,2.167777,1.895411,2.205458,1.945854,2.15917,2
2.19313,2.169413,2.163703,2.141655,1.840811,2.177378,2.155437,2.253755,1.950131,1.730574,2.17206,2.162607,2.437143,2.179561,1.911157,2.249607,1.962665,2.183023,2
2.21447,2.191846,2.184282,2.162011,1.846728,2.197198,2.181416,2.274569,1.953608,1.735178,2.196793,2.177814,2.447382,2.199245,1.929335,2.271815,1.97452,2.209543,2
2.215066,2.194654,2.178094,2.15972,2.024182,2.202865,2.183828,2.267406,2.325455,2.139214,2.178842,2.184979,2.231254,2.323995,1.904626,2.259894,1.997869,2.187507,2
2.246927,2.201358,2.160907,2.151279,2.067577,2.233777,2.184434,2.29623,2.371978,2.191056,2.175141,2.211647,2.307294,2.350093,1.928346,2.290144,1.981755,2.174639,2
2.28133,2.247922,2.210055,2.202594,1.879501,2.260961,2.23202,2.346418,1.955797,1.746737,2.237535,2.232155,2.496588,2.216397,1.955677,2.341724,2.028418,2.244762,2
2.258356,2.238581,2.202377,2.196004,1.865143,2.239676,2.223342,2.324768,1.945828,1.730272,2.224326,2.212296,2.486203,2.201689,1.958064,2.318773,2.032533,2.232598,2
2.254273,2.232042,2.201359,2.192592,1.857314,2.236702,2.21518,2.320499,1.941846,1.724225,2.221224,2.212328,2.472327,2.191257,1.945166,2.314703,2.024933,2.22928,2
2.271846,2.249857,2.212268,2.208586,1.865731,2.255333,2.230861,2.339631,1.940673,1.720356,2.235209,2.229792,2.479603,2.194687,1.954684,2.333725,2.041532,2.241525,2
2.241453,2.216255,2.182212,2.172895,1.873218,2.22331,2.198291,2.306794,1.965484,1.752044,2.198427,2.200449,2.452327,2.19397,1.937344,2.300961,2.019263,2.203804,2
2.242253,2.218367,2.182771,2.173991,1.866716,2.225946,2.196782,2.308431,1.959313,1.739102,2.198621,2.203629,2.47951,2.184061,1.937278,2.302223,2.018311,2.20231,2
2.229975,2.212656,2.193747,2.171985,1.878628,2.207128,2.203536,2.293868,1.970069,1.765541,2.202621,2.182197,2.460167,2.22077,1.949542,2.288259,2.026003,2.215276,2
2.232076,2.211242,2.187257,2.170585,1.861925,2.212895,2.197918,2.295527,1.957907,1.742484,2.201953,2.188465,2.477433,2.203838,1.94303,2.291048,2.005384,2.211554,2
2.226079,2.211764,2.178467,2.169995,1.853234,2.211522,2.191478,2.292094,1.951079,1.722762,2.191819,2.189159,2.475644,2.175526,1.942377,2.285007,2.010913,2.196991,2
2.270593,2.275439,2.3274,2.277308,2.047452,2.24891,2.301665,2.309266,2.313962,2.144402,2.307501,2.240074,2.027877,2.398896,2.041421,2.304969,2.100714,2.340511,2
2.204248,2.199817,2.191469,2.16679,1.864869,2.18223,2.201684,2.263323,1.967395,1.752959,2.20015,2.153007,2.402319,2.235716,1.965497,2.257771,1.987108,2.220197,2
2.205292,2.204012,2.201041,2.173618,1.876474,2.182761,2.209115,2.263251,1.979918,1.767963,2.206964,2.153991,2.371701,2.250864,1.971397,2.258316,1.99409,2.229195,2
2.210182,2.195279,2.186842,2.161694,1.853641,2.189671,2.194746,2.267177,1.974498,1.757411,2.199516,2.16213,2.393409,2.225601,1.950768,2.26448,1.964446,2.216754,2
2.217741,2.211481,2.203049,2.178337,1.873031,2.196128,2.214881,2.275293,1.977126,1.760826,2.214487,2.165196,2.387992,2.25057,1.973284,2.271539,1.98468,2.234937,2
2.184462,2.166147,2.16457,2.135627,1.856159,2.162016,2.16949,2.238804,1.977085,1.766675,2.17527,2.135616,2.38258,2.229647,1.941204,2.235053,1.936966,2.19498,2
2.210501,2.188593,2.180518,2.15267,1.853059,2.188159,2.193521,2.262548,1.992207,1.777166,2.199691,2.155833,2.416904,2.242977,1.964335,2.261711,1.929819,2.218385,2
2.196363,2.175218,2.177476,2.145948,1.86655,2.171718,2.178124,2.252605,1.980237,1.781014,2.185705,2.148099,2.38856,2.235222,1.9376,2.249277,1.966692,2.205888,2
2.193398,2.169686,2.168202,2.137694,1.864422,2.168621,2.168779,2.251514,1.980242,1.783318,2.174806,2.146759,2.397505,2.22153,1.927769,2.247423,1.973052,2.192385,2
2.205964,2.181884,2.171996,2.14459,1.853666,2.183714,2.183385,2.259698,1.98979,1.776696,2.188752,2.153847,2.410033,2.232178,1.949558,2.258411,1.935411,2.205408,2
2.202388,2.188912,2.193405,2.161072,1.87358,2.1781,2.191654,2.260468,1.986521,1.787807,2.196606,2.156157,2.367784,2.238171,1.943736,2.256936,1.996488,2.217363,2
2.197128,2.177552,2.175718,2.145091,1.870619,2.172868,2.179872,2.253343,1.985511,1.783131,2.183893,2.147672,2.385735,2.237974,1.940794,2.250159,1.96625,2.202993,2
2.19793,2.169479,2.167964,2.135659,1.879439,2.173214,2.170217,2.253031,1.99777,1.799714,2.176643,2.14991,2.391748,2.241652,1.931934,2.251238,1.957448,2.193869,2
2.205712,2.185897,2.180644,2.153008,1.850812,2.1835,2.186507,2.261962,1.975758,1.765368,2.193799,2.156833,2.406632,2.224901,1.944928,2.259565,1.957885,2.211672,2
2.224318,2.202027,2.189204,2.168997,1.84773,2.203753,2.19472,2.285461,1.950011,1.739407,2.205276,2.179817,2.454053,2.205125,1.940202,2.28122,1.98807,2.219692,2
2.253022,2.227672,2.190019,2.186797,1.857557,2.237414,2.20776,2.319074,1.943094,1.722107,2.213305,2.214025,2.478821,2.183354,1.941523,2.313674,2.016733,2.218097,2
2.272947,2.278878,2.31385,2.269499,2.031749,2.2482,2.301986,2.319795,2.174214,1.993131,2.298919,2.230212,2.174883,2.392337,2.077329,2.316684,2.101766,2.331188,2
2.227114,2.192015,2.168185,2.153538,2.049493,2.217136,2.174694,2.277099,2.34301,2.155368,2.172314,2.203039,2.263776,2.329591,1.901092,2.270701,1.989185,2.174118,2
2.232617,2.194688,2.156348,2.147296,2.061357,2.223928,2.176542,2.280619,2.382801,2.191719,2.167129,2.204663,2.282897,2.343181,1.930644,2.276197,1.97093,2.165109,2
2.202348,2.177515,2.173072,2.149226,1.847503,2.182946,2.168258,2.262916,1.956795,1.748205,2.182384,2.165706,2.414509,2.192978,1.916227,2.258713,1.975988,2.196094,2
2.201784,2.173315,2.167906,2.142897,1.850047,2.180556,2.167108,2.260322,1.957626,1.751037,2.181089,2.159611,2.444526,2.205389,1.925111,2.256182,1.958956,2.196119,2
2.219666,2.189301,2.16978,2.153819,1.84792,2.200764,2.177518,2.280559,1.950964,1.737034,2.188241,2.177923,2.43568,2.191179,1.924205,2.275583,1.967333,2.198771,2
2.187983,2.15913,2.155918,2.12685,1.848354,2.165788,2.155506,2.24445,1.977534,1.772734,2.16647,2.144554,2.416185,2.207638,1.920676,2.241733,1.943352,2.181644,2
2.194494,2.16376,2.158024,2.133296,1.842156,2.174056,2.153751,2.254445,1.960802,1.755501,2.168249,2.156757,2.429829,2.185354,1.91012,2.249872,1.960693,2.180864,2
2.199766,2.170213,2.169454,2.14107,1.854734,2.177534,2.168801,2.255204,1.969927,1.764919,2.183777,2.154949,2.436414,2.222313,1.932713,2.252594,1.943997,2.201119,2
2.269529,2.237023,2.233383,2.207186,1.947423,2.248327,2.228921,2.326293,2.056523,1.865593,2.242493,2.23132,2.509869,2.27755,2.001264,2.322096,2.04381,2.255355,2
2.219558,2.186899,2.179548,2.152032,1.861134,2.19605,2.184385,2.276008,1.980688,1.778826,2.196293,2.170949,2.438669,2.227873,1.937377,2.274427,1.960167,2.211887,2
2.227243,2.196764,2.186815,2.165345,1.850845,2.206226,2.190525,2.2861,1.953892,1.745952,2.206325,2.182282,2.455644,2.211863,1.937192,2.282451,1.969038,2.221327,2
2.202526,2.176331,2.172992,2.151252,1.844675,2.182838,2.167406,2.26363,1.944343,1.738594,2.184069,2.166308,2.415285,2.188616,1.914061,2.257974,1.976761,2.198886,2
2.213999,2.189266,2.182473,2.160278,1.84337,2.19351,2.184251,2.273086,1.951861,1.742297,2.198355,2.170917,2.423701,2.204419,1.931957,2.269033,1.968402,2.214397,2
2.208633,2.176186,2.164638,2.141521,1.842304,2.188306,2.168845,2.265901,1.964827,1.753158,2.182723,2.164642,2.455682,2.201626,1.92878,2.262976,1.942919,2.195571,2
2.205845,2.178535,2.17231,2.144058,1.854887,2.182596,2.178211,2.261531,1.981385,1.775996,2.186883,2.156523,2.413068,2.225099,1.937244,2.259448,1.950023,2.203615,2
2.199548,2.175498,2.177163,2.146643,1.857184,2.176212,2.175319,2.256465,1.976205,1.775112,2.186549,2.15451,2.40231,2.222896,1.931431,2.253753,1.965726,2.204932,2
2.204853,2.174676,2.166002,2.144142,1.84753,2.183914,2.165497,2.265473,1.958133,1.755393,2.178717,2.165549,2.425173,2.191108,1.914879,2.260898,1.973587,2.191642,2
2.23584,2.229164,2.264232,2.22203,1.99244,2.212399,2.246984,2.282274,2.148193,1.967701,2.252437,2.198856,2.164632,2.341866,2.029129,2.276888,2.045114,2.282241,2
2.180758,2.158852,2.156494,2.130584,1.838671,2.161089,2.152007,2.239885,1.96055,1.749972,2.16312,2.143163,2.389464,2.187033,1.911722,2.234902,1.954892,2.177891,2
2.209597,2.182713,2.175173,2.149877,1.839696,2.189202,2.180552,2.264743,1.971256,1.756368,2.193748,2.162899,2.435154,2.214643,1.941731,2.263068,1.937259,2.209575,2
2.206096,2.172567,2.162104,2.138345,1.842865,2.185463,2.166061,2.262814,1.969311,1.75941,2.179923,2.162169,2.437335,2.202411,1.924766,2.260231,1.939307,2.193026,2
2.206616,2.181164,2.179443,2.150167,1.866254,2.182512,2.179671,2.264822,1.992326,1.797658,2.187481,2.162213,2.380333,2.222335,1.929282,2.262451,1.985631,2.204079,2
2.190339,2.163035,2.161298,2.131286,1.866882,2.167774,2.156449,2.249528,1.990414,1.792431,2.164372,2.151159,2.38344,2.207372,1.912744,2.245867,1.97643,2.178235,2
2.178967,2.162667,2.171109,2.139527,1.86083,2.158604,2.156344,2.239439,1.983321,1.782198,2.166716,2.14731,2.35888,2.198304,1.912643,2.234812,1.993177,2.182803,2
2.178139,2.159166,2.162913,2.132213,1.865568,2.156947,2.151911,2.23872,1.981012,1.7807,2.160134,2.143927,2.382067,2.2011,1.911584,2.233756,1.9885,2.175113,2
2.191299,2.163076,2.156298,2.130794,1.848688,2.170631,2.154407,2.25062,1.967478,1.76077,2.165243,2.151933,2.412756,2.19326,1.911721,2.246325,1.958821,2.178116,2
2.205061,2.183207,2.175922,2.149607,1.863749,2.185437,2.178671,2.262053,1.991305,1.777588,2.184751,2.163077,2.363115,2.218502,1.931263,2.259909,1.963004,2.198789,2
2.199436,2.175869,2.170078,2.145181,1.856411,2.1803,2.164302,2.260974,1.968608,1.760291,2.17487,2.164739,2.407833,2.192004,1.913249,2.256804,1.986317,2.18665,2
2.196562,2.173685,2.174054,2.144658,1.86457,2.176565,2.168943,2.253894,1.999778,1.792936,2.177752,2.159226,2.339476,2.21211,1.921662,2.251526,1.97027,2.192402,2
2.17913,2.156477,2.152081,2.126651,1.841715,2.159866,2.148364,2.23817,1.959967,1.747678,2.159092,2.141803,2.407838,2.188172,1.91172,2.233292,1.951358,2.172831,2
2.173052,2.154324,2.157398,2.127818,1.835403,2.153965,2.149005,2.23095,1.971987,1.760136,2.160859,2.137644,2.385926,2.189288,1.914136,2.227743,1.951781,2.17624,2
2.183307,2.173698,2.178385,2.147791,1.859513,2.162574,2.170844,2.243072,1.974105,1.766718,2.17713,2.145492,2.378915,2.211679,1.929831,2.238712,1.990655,2.195045,2
2.185258,2.178515,2.189981,2.155002,1.895105,2.161433,2.180034,2.244741,1.991134,1.795648,2.182852,2.145441,2.362316,2.244123,1.940493,2.239571,2.016661,2.204156,2
2.262577,2.22848,2.208358,2.190657,1.897663,2.240314,2.216228,2.325919,1.967191,1.769437,2.226379,2.218129,2.481303,2.235166,1.941979,2.322827,2.031475,2.237048,2
2.266858,2.237398,2.207866,2.197021,1.878731,2.248552,2.222623,2.330419,1.961294,1.746695,2.230075,2.223125,2.448798,2.217102,1.946341,2.327096,2.016666,2.23833,2
2.228336,2.194584,2.172291,2.156769,1.869046,2.209863,2.176168,2.292039,1.967032,1.759807,2.185795,2.192561,2.447809,2.188985,1.915077,2.287449,2.000408,2.19193,2
2.200757,2.177535,2.171722,2.152488,1.829822,2.184969,2.166567,2.260749,1.941241,1.720786,2.184997,2.167866,2.414141,2.177974,1.916173,2.256254,1.957668,2.198076,2
2.178471,2.163821,2.167062,2.136941,1.849131,2.158414,2.161492,2.236003,1.979803,1.769239,2.169266,2.140056,2.356484,2.205372,1.922925,2.232454,1.962401,2.186444,2
2.212155,2.1906,2.1842,2.166062,1.841861,2.196466,2.176958,2.274741,1.937308,1.719675,2.195241,2.18149,2.424848,2.180669,1.917071,2.269765,1.987258,2.207569,2
2.164734,2.154044,2.154307,2.125154,1.849636,2.147948,2.148933,2.221291,1.984995,1.762793,2.154204,2.130323,2.363786,2.201311,1.922503,2.2184,1.946065,2.168691,2
2.186568,2.178067,2.187427,2.157782,1.853125,2.168117,2.176037,2.245159,1.964672,1.750993,2.188315,2.151995,2.365495,2.212022,1.931073,2.241438,1.981387,2.207691,2
2.199247,2.180929,2.177304,2.151866,1.856859,2.17996,2.171342,2.261002,1.964161,1.754856,2.180893,2.16368,2.401628,2.197022,1.919304,2.256463,1.993375,2.19454,2
2.240271,2.208601,2.183099,2.168806,1.859327,2.22211,2.194161,2.3018,1.965834,1.750699,2.203099,2.198523,2.437288,2.19866,1.930165,2.298565,1.984691,2.210982,2
2.183589,2.175534,2.182548,2.151494,1.849172,2.163883,2.174813,2.24172,1.973978,1.761611,2.183355,2.145668,2.371224,2.212038,1.934703,2.238554,1.978318,2.202378,2
2.186462,2.16809,2.164098,2.137235,1.866572,2.166615,2.157129,2.248482,1.972272,1.765998,2.163596,2.152091,2.417148,2.197518,1.916104,2.243185,1.994064,2.175998,2
2.187251,2.168362,2.170534,2.140998,1.854202,2.167728,2.163533,2.245231,1.979494,1.769311,2.173939,2.150666,2.373035,2.206546,1.920204,2.242566,1.966907,2.189514,2
2.173474,2.154078,2.159557,2.12737,1.840434,2.154237,2.152351,2.228379,1.987948,1.774745,2.164111,2.136113,2.369455,2.204661,1.921433,2.227182,1.937252,2.180612,2
2.174673,2.156914,2.158265,2.133793,1.833891,2.158537,2.146381,2.234959,1.964553,1.750145,2.160467,2.147086,2.370778,2.171346,1.904152,2.230697,1.966316,2.173335,2
2.175752,2.170353,2.183822,2.154532,1.828708,2.160577,2.166238,2.234231,1.962025,1.7406,2.182932,2.148167,2.351243,2.186712,1.924241,2.230779,1.970744,2.201384,2
2.168793,2.14726,2.151085,2.123024,1.85087,2.152266,2.133307,2.229591,1.972054,1.761386,2.148248,2.144276,2.404935,2.17641,1.898775,2.225094,1.97117,2.159414,2
2.15651,2.157964,2.196082,2.15385,1.921366,2.141535,2.168303,2.202233,2.095769,1.886465,2.178947,2.134598,2.183449,2.271448,1.971769,2.198687,1.960245,2.204292,2
2.217981,2.199086,2.192205,2.170357,1.846761,2.20123,2.191381,2.277151,1.973391,1.755106,2.203628,2.181954,2.383249,2.201658,1.932882,2.275803,1.981158,2.216769,2
2.195366,2.176496,2.174514,2.147549,1.840911,2.178077,2.169729,2.25302,1.973297,1.753934,2.182438,2.159323,2.399435,2.199425,1.925508,2.251639,1.957805,2.19635,2
2.218001,2.193017,2.183806,2.163132,1.853032,2.200732,2.180174,2.279448,1.960824,1.747917,2.195089,2.184395,2.436879,2.19435,1.92202,2.276963,1.990258,2.205892,2
2.208111,2.184549,2.178703,2.154629,1.869631,2.188501,2.1709,2.271638,1.967883,1.765337,2.181948,2.175385,2.435372,2.196553,1.916584,2.266993,2.012665,2.193081,2
2.198923,2.171472,2.164981,2.138898,1.850295,2.180612,2.159933,2.258241,1.978133,1.766037,2.172657,2.16409,2.424192,2.193245,1.914851,2.25635,1.965741,2.183211,2
2.19579,2.187748,2.195577,2.165387,1.842587,2.178323,2.186545,2.252938,1.976604,1.757676,2.199279,2.160083,2.368324,2.212068,1.940559,2.251625,1.975376,2.217881,2
2.179996,2.159189,2.162287,2.134791,1.856446,2.162844,2.145878,2.2415,1.970936,1.761943,2.160153,2.153878,2.396905,2.182877,1.902803,2.236961,1.98446,2.171977,2
2.180319,2.167051,2.170049,2.144225,1.839193,2.165805,2.155334,2.240939,1.966212,1.745106,2.169341,2.154755,2.368912,2.176302,1.909892,2.237148,1.974971,2.182019,2
2.184333,2.165705,2.164444,2.14136,1.848227,2.169379,2.149506,2.247078,1.961226,1.746093,2.164282,2.160736,2.404216,2.170891,1.903049,2.242229,1.988308,2.174395,2
2.16651,2.153495,2.162002,2.134112,1.843253,2.151639,2.141127,2.227662,1.964953,1.74886,2.156737,2.144612,2.373884,2.172681,1.902161,2.222725,1.978164,2.169992,2
2.175255,2.159136,2.167975,2.137723,1.86037,2.157503,2.149369,2.235919,1.973834,1.76619,2.163242,2.148751,2.382722,2.193144,1.908236,2.231598,1.987901,2.177718,2
2.197571,2.176276,2.17048,2.149554,1.854538,2.182354,2.158212,2.261314,1.958598,1.744662,2.173009,2.172793,2.429924,2.174396,1.907001,2.256551,1.9991,2.181816,2
2.180239,2.164025,2.169551,2.139435,1.852343,2.161783,2.156654,2.239741,1.975439,1.765445,2.168767,2.148784,2.383612,2.196738,1.914889,2.236504,1.977814,2.183726,2
2.187822,2.166187,2.166351,2.137596,1.84326,2.169333,2.161701,2.244008,1.986704,1.771981,2.173178,2.15065,2.360764,2.201164,1.920613,2.242425,1.946641,2.187892,2
2.18475,2.159105,2.155987,2.127838,1.831646,2.166393,2.154607,2.239428,1.983636,1.765698,2.167533,2.145318,2.396929,2.197158,1.92237,2.238694,1.923156,2.181323,2
2.195888,2.169055,2.162024,2.141796,1.837158,2.179942,2.154873,2.25663,1.951124,1.734449,2.172288,2.165659,2.422038,2.173645,1.906653,2.252461,1.962054,2.182757,2
2.199914,2.17667,2.176526,2.14758,1.869007,2.181035,2.173051,2.255213,2.004621,1.792738,2.182664,2.162073,2.334015,2.222131,1.927848,2.253811,1.95718,2.197514,2
2.246969,2.227468,2.228426,2.199279,1.914983,2.229127,2.223336,2.301307,2.059794,1.852181,2.234144,2.210781,2.431713,2.263812,1.994892,2.300254,2.015097,2.248393,2
2.183434,2.169299,2.177411,2.146182,1.87083,2.163319,2.163107,2.244075,1.980727,1.778129,2.172677,2.151567,2.365213,2.208345,1.917562,2.239473,2.000547,2.189121,2
2.19534,2.172619,2.176459,2.144894,1.88326,2.172644,2.165614,2.256195,1.985909,1.79174,2.17497,2.159345,2.402426,2.218834,1.91848,2.252065,2.005771,2.190202,2
2.183816,2.171597,2.177608,2.147463,1.84472,2.165494,2.168073,2.241823,1.978708,1.764624,2.178876,2.149204,2.356755,2.201553,1.924958,2.239196,1.970872,2.195814,2
2.202871,2.1867,2.175259,2.154445,1.84533,2.186803,2.175037,2.263969,1.963312,1.739906,2.182679,2.167585,2.38909,2.187241,1.923584,2.259822,1.976881,2.193884,2
2.2265,2.201731,2.180612,2.164274,1.860944,2.208453,2.184964,2.290774,1.960735,1.748815,2.192627,2.189839,2.46978,2.18984,1.927739,2.286507,2.009882,2.200174,2
2.258199,2.225892,2.197545,2.185532,1.883965,2.239706,2.206002,2.324178,1.962416,1.754326,2.214047,2.220065,2.476534,2.202696,1.932124,2.319691,2.033682,2.21943,2
2.263516,2.239829,2.213515,2.204901,1.867962,2.247578,2.22126,2.330097,1.938425,1.719998,2.232755,2.226631,2.468198,2.198159,1.941413,2.32532,2.034628,2.240799,2
2.235637,2.207511,2.187337,2.174263,1.85423,2.217937,2.192167,2.299507,1.945925,1.733871,2.204648,2.19858,2.443662,2.18783,1.924924,2.294725,2.00246,2.213905,2
2.219292,2.192246,2.172188,2.15773,1.842249,2.201673,2.177935,2.28171,1.942958,1.726648,2.189674,2.18058,2.453568,2.181543,1.923408,2.276365,1.977494,2.199389,2
2.248073,2.214848,2.188542,2.177473,1.85531,2.23053,2.198053,2.311284,1.946017,1.730801,2.211351,2.207942,2.473686,2.191525,1.931535,2.306775,1.992953,2.219103,2
2.200631,2.173598,2.164877,2.144159,1.832547,2.182274,2.164486,2.259919,1.953271,1.7396,2.179402,2.16286,2.417949,2.183491,1.917057,2.256005,1.954423,2.192229,2
2.225874,2.200046,2.191773,2.161519,1.907596,2.199615,2.202574,2.281753,2.015321,1.819852,2.201568,2.171714,2.369508,2.268515,1.953619,2.279592,1.988557,2.219139,2
2.212438,2.187058,2.182816,2.154586,1.854617,2.189359,2.186779,2.268873,1.974966,1.769762,2.197501,2.163845,2.430701,2.22731,1.942922,2.266893,1.961694,2.215028,2
2.263755,2.246487,2.236358,2.213045,1.89819,2.241243,2.248247,2.321776,2.001879,1.796857,2.251934,2.21258,2.371934,2.268684,1.977645,2.320968,2.024326,2.270109,2
2.195047,2.16553,2.161466,2.132798,1.84156,2.173253,2.166014,2.248169,1.983275,1.77283,2.178304,2.147266,2.417597,2.218325,1.936225,2.24685,1.91996,2.195017,2
2.218673,2.189458,2.180605,2.153857,1.850481,2.196533,2.187116,2.274629,1.98077,1.77221,2.198273,2.170076,2.438483,2.222755,1.942446,2.273697,1.953271,2.213498,2
2.239047,2.203857,2.187628,2.166529,1.854617,2.217322,2.198691,2.295929,1.973479,1.765623,2.212173,2.189631,2.470358,2.223035,1.947729,2.294674,1.960293,2.225478,2
2.219164,2.187533,2.183251,2.154027,1.850652,2.195234,2.191935,2.271338,1.993336,1.788288,2.204533,2.16549,2.421783,2.238771,1.954973,2.270967,1.93261,2.223313,2
2.20849,2.190064,2.183923,2.157141,1.841789,2.187651,2.191551,2.263328,1.977681,1.760825,2.199891,2.159154,2.41117,2.224225,1.953276,2.261835,1.945967,2.21781,2
2.258556,2.220335,2.189932,2.176172,1.874805,2.23604,2.207246,2.321029,1.964337,1.762542,2.214825,2.20881,2.49839,2.21592,1.943609,2.316732,2.002629,2.22349,2
2.273627,2.23774,2.204572,2.194298,1.907152,2.252032,2.216423,2.341855,1.963428,1.768424,2.222122,2.23164,2.519676,2.215659,1.941096,2.335215,2.063197,2.22734,2
2.228983,2.195701,2.180205,2.164246,1.851348,2.209729,2.183493,2.290498,1.943008,1.73415,2.199846,2.188967,2.449916,2.193701,1.9233,2.285236,1.978165,2.211536,2
2.224398,2.193128,2.181882,2.161916,1.83889,2.205905,2.186179,2.281371,1.957743,1.740985,2.204156,2.181613,2.44996,2.20418,1.937662,2.278932,1.946407,2.217841,2
2.200749,2.1729,2.170022,2.142538,1.858557,2.178587,2.166428,2.260186,1.967785,1.766613,2.178718,2.159937,2.425662,2.207839,1.919898,2.256371,1.97439,2.193591,2
2.204635,2.185452,2.185674,2.159299,1.837262,2.185001,2.186682,2.25947,1.967201,1.750523,2.200968,2.160012,2.39107,2.217013,1.945017,2.257078,1.942707,2.220245,2
2.182034,2.16194,2.163555,2.134487,1.84971,2.161004,2.158368,2.24022,1.970528,1.763835,2.168237,2.142688,2.379261,2.203325,1.918132,2.236101,1.961598,2.184929,2
2.207212,2.185256,2.186091,2.159567,1.836427,2.187515,2.185641,2.262173,1.966259,1.751214,2.202066,2.16348,2.401774,2.215101,1.94269,2.260078,1.943289,2.220892,2
2.173213,2.15399,2.159483,2.129504,1.85195,2.152236,2.151794,2.230632,1.967753,1.761494,2.162782,2.134983,2.36905,2.205873,1.915786,2.225918,1.954654,2.180871,2
