@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
2.497922,1.659564,2.010189,1.646144,1.886729,1.882876,1.680626,1.90646,1.936627,1.881046,1.919559,1.992698,19
2.455954,1.582407,1.955196,1.620251,1.872715,1.843403,1.672002,1.895731,1.871911,1.866199,1.906353,1.960949,19
2.646541,1.149226,1.594792,1.886596,1.502187,1.510944,1.200389,1.487922,1.512453,1.454651,1.983962,1.610937,19
2.755598,1.151081,1.603791,1.984918,1.589321,1.57744,1.288657,1.570221,1.504272,1.52797,2.055165,1.668144,19
2.586556,1.117156,1.579962,1.899403,1.498429,1.484895,1.194319,1.545789,1.515009,1.473968,1.952139,1.632315,19
2.454615,1.748482,2.112248,1.745617,2.045185,1.980361,1.876175,2.085433,2.027709,2.045833,1.874243,2.108363,19
2.474923,1.649798,2.013582,1.603645,1.88269,1.866024,1.66971,1.897462,1.925268,1.873582,1.892364,1.982751,19
2.509195,1.630726,1.996953,1.624222,1.906824,1.880933,1.704172,1.913779,1.904559,1.892475,1.924157,1.989627,19
2.668698,1.192151,1.639527,1.879137,1.54277,1.542564,1.238209,1.507009,1.53205,1.486082,2.0013,1.633396,19
2.666675,1.170977,1.637613,1.874973,1.564445,1.543774,1.280376,1.526704,1.517807,1.510469,2.023569,1.634293,19
2.468673,1.581023,1.952963,1.621382,1.856262,1.829518,1.632631,1.886488,1.871257,1.844107,1.869285,1.959277,19
2.495638,1.659732,2.016508,1.645862,1.909829,1.898275,1.714278,1.907426,1.930304,1.892398,1.965247,1.98601,19
2.761454,1.398084,1.796662,2.049366,1.694746,1.689924,1.126749,1.685222,1.715463,1.65749,2.156904,1.790611,19
2.809614,1.201317,1.64333,2.040661,1.679324,1.647004,1.383038,1.658556,1.536786,1.611944,2.095633,1.738671,19
2.626388,1.860134,2.180461,1.857973,2.066709,2.056495,1.620757,2.097021,2.117739,2.066359,2.087415,2.169226,19
2.467723,1.61267,1.977791,1.612169,1.877628,1.856712,1.681233,1.898701,1.899471,1.873418,1.905249,1.969235,19
2.661408,1.235545,1.649847,1.919846,1.53276,1.548067,1.199085,1.496149,1.569048,1.460838,1.994777,1.646348,19
2.668465,1.272186,1.690342,1.928395,1.72807,1.704117,1.433556,1.708539,1.588419,1.662205,1.959964,1.777246,19
2.480563,1.630389,1.981222,1.651684,1.869066,1.859774,1.648115,1.893174,1.91199,1.853895,1.905295,1.977738,19
2.486299,1.635074,1.988973,1.635501,1.879361,1.87542,1.681935,1.906224,1.919974,1.876685,1.896527,1.984252,19
2.399898,1.823542,2.183304,1.817149,2.045947,2.026197,1.923387,2.057171,2.080404,2.057646,2.201624,2.121375,19
2.68757,1.216165,1.639067,1.961622,1.471629,1.512132,1.153543,1.495622,1.586352,1.449244,1.999731,1.637349,19
2.773444,1.152304,1.598529,1.99113,1.647581,1.623207,1.368683,1.696901,1.529359,1.618166,1.973703,1.748952,19
2.46228,1.569851,1.931977,1.660735,1.80932,1.805101,1.592139,1.8632,1.876576,1.814306,1.879823,1.939291,19
2.480521,1.616531,1.96539,1.683482,1.856442,1.858929,1.656647,1.896711,1.912405,1.857826,1.92723,1.969439,19
2.686055,1.178324,1.598219,1.982788,1.464557,1.502605,1.136322,1.515318,1.564814,1.442331,1.973829,1.644102,19
2.762747,1.678995,1.984898,1.810828,2.05465,2.045801,1.795541,2.108315,1.955188,2.018021,1.558301,2.138423,19
2.482749,1.633932,1.979458,1.68116,1.842732,1.847332,1.62202,1.889214,1.928559,1.842366,1.899293,1.97315,19
2.464552,1.674067,2.034084,1.58692,1.938625,1.921989,1.753216,1.940765,1.941483,1.92763,1.887558,2.015317,19
2.69194,1.227551,1.648623,1.937081,1.512433,1.549456,1.189921,1.488293,1.573059,1.458372,1.994305,1.634531,19
2.811931,1.194452,1.61111,2.013953,1.672881,1.67009,1.364064,1.687475,1.54284,1.613854,1.964959,1.757703,19
2.482468,1.630158,1.97271,1.683515,1.846869,1.86656,1.645999,1.905277,1.929566,1.855535,1.879703,1.982101,19
2.444344,1.61068,1.961985,1.660031,1.841122,1.854665,1.658429,1.892639,1.913211,1.851564,1.8845,1.964148,19
2.762265,1.40771,1.760249,2.122089,1.668555,1.714971,1.100046,1.696104,1.733109,1.632136,2.128654,1.814466,19
2.708926,1.49445,1.833979,1.870741,1.787435,1.82814,1.513399,1.796095,1.792453,1.751819,1.777116,1.885099,19
2.550496,1.676582,2.016138,1.580286,1.899617,1.896448,1.645088,1.914881,1.954613,1.880291,1.660191,2.00568,19
2.532631,1.649281,1.987863,1.572774,1.88619,1.891947,1.649634,1.908884,1.936104,1.871871,1.64462,1.990037,19
2.556555,1.679381,2.005958,1.603822,1.898972,1.91407,1.648851,1.923317,1.961248,1.880162,1.625555,2.01359,19
2.974531,1.941439,2.221658,2.549164,2.210038,2.211515,2.051071,2.336834,2.230353,2.248114,2.512791,2.354931,19
2.618132,1.627484,1.937261,2.015969,1.910984,1.933699,1.655274,1.946859,1.914904,1.874706,2.164657,2.015825,19
2.590896,1.586573,1.915155,1.961209,1.909138,1.911527,1.653838,1.941285,1.875588,1.87094,2.131428,1.999856,19
2.581345,1.656257,1.973083,1.965173,1.887346,1.912544,1.636433,1.904582,1.935557,1.853532,2.170591,1.995325,19
2.616913,1.693453,1.995298,2.004963,1.908806,1.946751,1.645827,1.917242,1.9628,1.865616,2.180553,2.017807,19
2.59312,1.607092,1.93125,1.966995,1.904411,1.915529,1.651646,1.927617,1.890033,1.864656,2.154124,1.997676,19
2.654472,1.796616,2.07394,2.176422,2.123111,2.131841,1.859744,2.138143,2.042171,2.063035,2.265834,2.191848,19
2.547788,1.63109,1.951804,1.952021,1.850239,1.880617,1.604782,1.893977,1.92573,1.831209,2.133385,1.982066,19
2.573239,1.638141,1.950623,1.989109,1.859789,1.895126,1.605265,1.920636,1.933297,1.843374,2.136547,2.006007,19
2.550886,1.595098,1.921591,1.960357,1.841717,1.866055,1.592784,1.900921,1.899102,1.826342,2.120594,1.978039,19
2.707612,1.858469,2.139328,2.133842,2.032895,2.062753,1.561638,2.078623,2.120762,2.009273,2.250866,2.171989,19
2.592749,1.623042,1.940331,1.982287,1.87333,1.895446,1.618003,1.915154,1.913287,1.847803,2.149549,1.998778,19
2.583978,1.655937,1.993053,1.61254,1.941393,1.937118,1.698826,1.94586,1.932444,1.912449,1.685179,2.016453,19
2.69146,1.798305,2.098366,1.73305,2.035046,2.056999,1.789714,2.021688,2.051334,1.997888,1.771566,2.110479,19
2.629861,1.731693,2.03879,1.703547,1.957425,1.984727,1.717429,1.978303,2.009593,1.937922,1.716097,2.060334,19
2.621627,1.737388,2.051667,1.660441,1.964193,1.977616,1.712877,1.964698,2.003682,1.937404,1.696161,2.057976,19
2.578391,1.665853,2.003562,1.600918,1.939356,1.93694,1.703654,1.93839,1.940437,1.91144,1.701062,2.012126,19
2.486566,1.551908,1.910059,1.573719,1.842389,1.836947,1.623967,1.898882,1.866909,1.842733,1.632815,1.951543,19
2.725642,1.726403,2.031839,1.806183,2.038053,2.046228,1.788692,2.04738,1.99401,1.999603,1.792962,2.109101,19
2.637424,1.739949,2.049899,1.685315,1.978418,2.002289,1.73841,1.980855,2.006354,1.950292,1.722644,2.0661,19
2.667554,1.754604,2.06234,1.706032,2.006126,2.02649,1.76535,1.99716,2.014422,1.970901,1.748445,2.081117,19
2.628795,1.757573,2.062027,1.719712,2.003004,2.027672,1.760905,2.002235,2.019092,1.970431,1.7486,2.085791,19
2.580381,1.686989,2.016922,1.621684,1.940815,1.945754,1.704963,1.943305,1.962408,1.915714,1.708421,2.020843,19
2.579711,1.672661,2.007543,1.611984,1.936566,1.936643,1.702235,1.939247,1.949107,1.911876,1.710243,2.014455,19
2.48423,1.575844,1.952259,1.510537,1.884864,1.847494,1.667635,1.900248,1.869332,1.870083,1.684201,1.953672,19
2.581121,1.630327,1.967699,1.62365,1.919836,1.920561,1.680706,1.933469,1.914665,1.894547,1.682758,2.002078,19
2.639578,1.723886,2.041889,1.664078,1.990448,1.999832,1.744456,1.979188,1.986285,1.952601,1.714514,2.058481,19
2.643924,1.759714,2.066852,1.697235,2.005781,2.024168,1.762467,1.99904,2.021252,1.971555,1.733936,2.080979,19
2.503033,1.60789,1.975451,1.538645,1.91883,1.879754,1.691202,1.926078,1.892774,1.897743,1.701173,1.981034,19
2.55006,1.596109,1.957162,1.580991,1.917208,1.888037,1.683754,1.922026,1.881465,1.891175,1.714506,1.980021,19
2.699007,1.751909,2.059939,1.746356,2.03159,2.041808,1.785349,2.025046,2.011947,1.992499,1.779265,2.098417,19
2.588524,1.759205,2.084067,1.850187,2.104869,2.072092,1.875805,2.114556,2.016062,2.06671,1.909926,2.150404,19
2.559078,1.653679,1.992031,1.59965,1.922519,1.922104,1.689848,1.931768,1.934996,1.900829,1.691994,2.003565,19
2.46574,1.611318,1.988061,1.513283,1.910289,1.857514,1.693114,1.918634,1.896549,1.898236,1.717477,1.97627,19
2.477955,1.581823,1.930229,1.915382,1.825554,1.831763,1.62593,1.90253,1.905973,1.838729,2.137976,1.962005,19
2.470957,1.593314,1.970622,1.500564,1.885436,1.847922,1.673881,1.893211,1.881705,1.872261,1.710921,1.952955,19
2.557279,1.674528,2.005075,1.601522,1.894312,1.903116,1.638814,1.917209,1.953207,1.874897,1.646894,2.011889,19
2.589861,1.695819,2.020079,1.636677,1.908953,1.921262,1.648842,1.935022,1.974969,1.89196,1.657145,2.02979,19
2.586666,1.700071,2.027632,1.613809,1.923073,1.935809,1.683351,1.926919,1.970383,1.901936,1.703595,2.021963,19
2.603855,1.68275,2.011468,1.647245,1.949415,1.953266,1.714096,1.952184,1.958489,1.922953,1.730366,2.026716,19
2.519561,1.6419,1.996978,1.550576,1.902787,1.882,1.671213,1.912423,1.926915,1.885362,1.696118,1.9819,19
2.523538,1.633081,1.987489,1.56041,1.904465,1.886502,1.678801,1.911404,1.918917,1.885563,1.711843,1.978032,19
2.514872,1.642489,1.997058,1.543789,1.881456,1.865763,1.640006,1.902693,1.92906,1.869281,1.661898,1.981136,19
2.572699,1.674294,2.010571,1.601278,1.931305,1.92432,1.679198,1.943196,1.952095,1.907738,1.666595,2.02043,19
2.544415,1.659736,2.005086,1.568985,1.916098,1.900134,1.670899,1.927529,1.940369,1.896289,1.668668,2.003353,19
2.537001,1.608023,1.955687,1.579485,1.881198,1.87687,1.648065,1.910288,1.903391,1.868657,1.655477,1.977296,19
2.542443,1.569056,1.923181,1.646452,1.890945,1.873648,1.652816,1.912925,1.868672,1.867358,1.731062,1.968171,19
2.485154,1.555276,1.914802,1.928426,1.859657,1.837426,1.664539,1.96076,1.892744,1.881584,2.131967,1.989465,19
2.459549,1.811777,2.17529,1.834229,2.112699,2.029758,1.948632,2.141622,2.081957,2.112416,2.070171,2.156817,19
2.496254,1.543647,1.923883,1.55082,1.879809,1.835573,1.656176,1.901801,1.845011,1.863856,1.71046,1.947062,19
2.48356,1.56003,1.913875,2.001327,1.86067,1.843659,1.673607,1.988086,1.90873,1.89433,2.168897,2.010886,19
2.486244,1.654303,1.993521,2.031903,1.909207,1.893835,1.760373,2.060739,2.002618,1.96649,2.208936,2.078469,19
2.52308,1.901178,2.236688,2.027551,2.225635,2.150354,2.040052,2.244687,2.15348,2.20934,2.297733,2.258089,19
2.497529,1.58999,1.928209,2.000231,1.860326,1.866281,1.677061,1.989307,1.933912,1.895936,2.145099,2.021023,19
2.493981,1.629632,1.98026,1.523098,1.875188,1.870462,1.645857,1.893236,1.914501,1.859964,1.635339,1.973553,19
2.560317,1.675965,2.014757,1.566503,1.926369,1.923926,1.683866,1.926364,1.94775,1.901101,1.659102,2.01065,19
2.626127,1.705497,2.001118,2.030158,1.905295,1.940659,1.636696,1.943819,1.984139,1.878656,2.170526,2.043344,19
2.614801,1.688308,1.991106,2.023341,1.897567,1.928696,1.629995,1.932958,1.969327,1.868486,2.181992,2.027496,19
2.636039,1.702193,1.996989,2.039539,1.91678,1.947484,1.629849,1.953195,1.979182,1.877336,2.160363,2.047957,19
2.60798,1.661563,1.965724,2.022148,1.883611,1.917063,1.615092,1.928719,1.950432,1.855074,2.159376,2.016604,19
2.611688,1.696518,1.997004,2.017181,1.898301,1.932912,1.627368,1.941305,1.977909,1.871038,2.161348,2.036302,19
2.650348,1.668906,1.96784,2.063411,1.930425,1.953752,1.665949,1.965004,1.951212,1.892686,2.205665,2.041485,19
2.603386,1.634747,1.944732,2.015717,1.885098,1.915084,1.628578,1.928367,1.926346,1.856234,2.168149,2.006207,19
2.614168,1.668199,1.976121,2.013677,1.908125,1.935141,1.646816,1.921717,1.944302,1.865821,2.195439,2.010612,19
2.581444,1.591165,1.91307,2.018089,1.87664,1.888848,1.624548,1.938603,1.898563,1.855273,2.16332,1.998792,19
2.510527,1.771934,2.116243,2.002178,2.148962,2.073382,1.940802,2.18438,2.03938,2.127182,2.222743,2.191996,19
2.497252,1.60567,1.937522,1.963958,1.879389,1.88299,1.67584,1.982838,1.934879,1.896784,2.121951,2.020152,19
2.475015,1.603118,1.968665,1.515667,1.868528,1.847076,1.646317,1.888079,1.895652,1.858327,1.671487,1.95584,19
2.557685,1.692964,2.050902,1.609405,1.968673,1.931952,1.759073,1.968829,1.964668,1.951824,1.81267,2.030826,19
2.758113,1.872879,2.158197,1.817871,2.10324,2.126561,1.857756,2.083169,2.116837,2.061164,1.851363,2.169952,19
2.579784,1.707938,2.039411,1.609378,1.955874,1.953378,1.721368,1.945742,1.975728,1.928785,1.725179,2.028684,19
2.510105,1.620375,1.984822,1.528385,1.916382,1.884514,1.690037,1.918164,1.901325,1.894644,1.696547,1.980347,19
2.486313,1.591473,1.966944,1.525063,1.884689,1.846679,1.665844,1.891589,1.88022,1.869654,1.734295,1.952864,19
2.404588,1.490512,1.891051,1.523393,1.832332,1.784117,1.630235,1.871411,1.805057,1.828732,1.70435,1.911295,19
2.546105,1.649496,1.988312,1.57663,1.899949,1.906063,1.661284,1.912732,1.929404,1.880012,1.653458,1.995674,19
2.685613,1.910672,2.188519,2.312709,2.200644,2.194391,2.006935,2.301405,2.195055,2.205337,2.366621,2.316554,19
2.641311,1.668554,1.971614,2.038218,1.939705,1.963406,1.664719,1.950369,1.936457,1.885402,2.192205,2.033865,19
2.441928,1.571988,1.9699,1.573314,1.95069,1.868982,1.756865,1.997759,1.870858,1.947899,1.75056,2.012578,19
2.495059,1.573634,1.934898,1.550388,1.868007,1.855662,1.642775,1.887297,1.868945,1.851829,1.671562,1.951181,19
2.597562,1.679633,2.007427,1.635464,1.929935,1.940688,1.687945,1.941644,1.957219,1.906848,1.69905,2.022239,19
2.636927,1.698077,2.02313,1.653809,1.983027,1.987331,1.740648,1.97875,1.963287,1.94818,1.711098,2.052914,19
2.52902,1.584966,1.946803,1.59908,1.917983,1.887615,1.683219,1.92673,1.872801,1.891059,1.722693,1.979985,19
2.616149,1.725431,2.048499,1.64726,1.972724,1.982987,1.740446,1.964797,1.989528,1.94402,1.750836,2.048253,19
2.471095,1.547133,1.926786,1.525743,1.856364,1.822419,1.642151,1.879967,1.849277,1.847083,1.705466,1.933227,19
2.449421,1.517919,1.898325,1.541062,1.8251,1.796134,1.614721,1.878672,1.8379,1.828279,1.671872,1.92377,19
2.516123,1.639482,1.987173,1.561329,1.894481,1.88961,1.669252,1.903184,1.924957,1.876006,1.690789,1.977058,19
2.459792,1.661464,1.980849,1.990423,1.974621,1.96828,1.738063,2.020548,1.950371,1.947684,2.147244,2.063538,19
2.545135,1.62862,1.97937,1.567359,1.909599,1.900099,1.681464,1.909724,1.909329,1.88455,1.7028,1.980857,19
2.575721,1.571425,1.916479,1.660921,1.889798,1.888436,1.652921,1.921801,1.871837,1.869504,1.703005,1.979556,19
2.681773,1.748062,2.055911,1.716645,2.003138,2.024404,1.759742,1.99417,2.008276,1.96646,1.752645,2.078797,19
2.518562,1.620999,1.968112,1.563649,1.876873,1.879061,1.650102,1.893405,1.908999,1.860807,1.677658,1.970187,19
2.610386,1.616715,1.953232,1.680074,1.933405,1.932169,1.691922,1.947679,1.90203,1.90356,1.724357,2.0105,19
2.637068,1.624419,1.930285,2.034775,1.907044,1.937374,1.645715,1.950247,1.911874,1.870581,2.159453,2.021654,19
2.67998,1.733753,2.045449,1.731195,2.006791,2.0214,1.768622,1.999615,1.99702,1.969829,1.781746,2.076528,19
2.4911,1.517492,1.901578,1.536799,1.851463,1.814455,1.629225,1.87314,1.822218,1.835683,1.695285,1.923894,19
2.483831,1.525628,1.889247,1.909851,1.835278,1.818422,1.629479,1.919708,1.857245,1.845028,2.126516,1.959009,19
2.551393,1.627298,1.978366,1.563299,1.91365,1.901194,1.679745,1.915008,1.907991,1.887171,1.683121,1.984289,19
2.569454,1.686344,2.024633,1.587947,1.9414,1.937875,1.708034,1.933435,1.956978,1.91391,1.716112,2.012603,19
2.508611,1.648134,1.988667,1.751714,2.002628,1.977726,1.771083,2.03021,1.926509,1.972646,1.789803,2.068605,19
2.888904,2.122596,2.371674,2.538756,2.408909,2.390235,2.212395,2.503786,2.386872,2.400525,2.543149,2.510653,19
2.666253,1.733867,2.017598,2.057606,1.953569,2.003508,1.687719,1.961359,1.993935,1.902804,2.195615,2.060625,19
2.574784,1.599272,1.940829,1.622462,1.911574,1.915375,1.67738,1.939317,1.888771,1.889471,1.648071,2.000933,19
2.548274,1.673097,2.00882,1.572298,1.912968,1.922843,1.680505,1.916696,1.948558,1.891459,1.664025,2.001842,19
2.511089,0.538464,1.233118,1.692375,1.138236,1.157212,0.694445,1.157944,1.127883,1.088262,1.747077,1.303523,19
2.513292,0.760887,1.333801,1.670578,1.142553,1.196273,0.626181,1.112413,1.241212,1.06998,1.712982,1.315821,19
2.267738,1.231062,1.662604,1.328636,1.549306,1.548491,1.284686,1.62642,1.606235,1.555615,1.543312,1.703302,19
2.271595,1.275438,1.70182,1.30976,1.575539,1.578442,1.338245,1.616388,1.627603,1.574668,1.610421,1.704437,19
2.489855,0.620625,1.264915,1.674631,1.097096,1.132369,0.582363,1.107023,1.17895,1.041743,1.71805,1.28219,19
2.13994,1.185695,1.664944,1.372428,1.511265,1.457539,1.306543,1.599371,1.597571,1.549984,1.716669,1.645895,19
2.43562,0.46338,1.215844,1.619535,1.066754,1.073893,0.651511,1.112318,1.125025,1.048785,1.738195,1.241932,19
2.264729,1.276348,1.70229,1.311189,1.56511,1.571463,1.320819,1.607237,1.629369,1.563216,1.61191,1.697325,19
2.172788,1.287856,1.716726,1.359755,1.64319,1.623109,1.401365,1.663448,1.62773,1.623046,1.66274,1.732172,19
2.528603,0.79975,1.349892,1.689716,1.154304,1.216632,0.632903,1.123592,1.260754,1.081882,1.717021,1.336302,19
2.528179,0.580618,1.236713,1.695282,1.139148,1.173634,0.655539,1.124917,1.143165,1.065716,1.742577,1.286642,19
2.274926,1.283528,1.701643,1.332535,1.575892,1.58382,1.317658,1.62923,1.637747,1.572402,1.585189,1.716331,19
2.256365,1.265265,1.698491,1.28269,1.579593,1.573562,1.340498,1.617467,1.620077,1.575776,1.598193,1.698375,19
2.495072,0.565041,1.231923,1.668342,1.102358,1.13535,0.578258,1.121073,1.150154,1.042463,1.689484,1.280962,19
2.496459,0.642091,1.264961,1.632802,1.29636,1.288789,0.876243,1.310175,1.175222,1.22972,1.600457,1.400966,19
2.272022,1.290074,1.706418,1.349343,1.559702,1.571331,1.304022,1.614483,1.648016,1.561622,1.619448,1.704536,19
2.231098,1.265434,1.682089,1.464042,1.632672,1.616989,1.369951,1.677996,1.622803,1.612974,1.687125,1.739269,19
2.51761,0.803248,1.361293,1.669508,1.184998,1.227513,0.669292,1.131058,1.258595,1.094764,1.720745,1.331392,19
2.496798,0.770136,1.348304,1.650526,1.151671,1.176584,0.642123,1.105005,1.245776,1.080742,1.733762,1.310146,19
2.342303,1.197582,1.670786,1.441583,1.688838,1.586345,1.446424,1.780324,1.589639,1.689377,1.487051,1.777344,19
2.330147,1.36418,1.762008,1.37129,1.635905,1.638687,1.363162,1.675655,1.697467,1.624073,1.617137,1.769661,19
2.288997,1.324592,1.740523,1.331668,1.620769,1.607206,1.378257,1.646715,1.66406,1.616028,1.654552,1.735857,19
2.510746,1.159821,1.578585,1.57073,1.480928,1.523899,1.100348,1.493035,1.522451,1.436102,1.435226,1.617827,19
2.540216,0.730927,1.300596,1.726167,1.15861,1.221745,0.665965,1.121256,1.22303,1.077466,1.758796,1.312872,19
2.323361,1.342137,1.742887,1.366948,1.614001,1.620927,1.341926,1.667264,1.685343,1.608916,1.590927,1.759204,19
2.335396,1.224117,1.661788,1.379486,1.622623,1.597159,1.370676,1.680202,1.588374,1.613674,1.624169,1.737828,19
2.500218,1.019136,1.488217,1.568499,1.483943,1.486694,1.115755,1.506736,1.415398,1.435608,1.456929,1.591506,19
2.398033,0.703155,1.297722,1.547647,1.233679,1.252942,0.812264,1.234041,1.216703,1.178012,1.56306,1.352515,19
2.265103,1.301514,1.713332,1.363652,1.55768,1.568978,1.297926,1.622485,1.664758,1.564742,1.609196,1.7128,19
2.299056,1.32471,1.729953,1.36437,1.588369,1.595086,1.317476,1.642261,1.67446,1.584887,1.604743,1.735007,19
2.286812,1.340797,1.748759,1.32935,1.609717,1.616116,1.366408,1.645678,1.682435,1.606433,1.6325,1.735115,19
2.567298,0.881606,1.392599,1.732049,1.215577,1.273672,0.676243,1.163489,1.309147,1.118615,1.73596,1.374217,19
2.477824,1.045795,1.500709,1.76488,1.518063,1.525331,1.145247,1.477416,1.416682,1.428811,1.739885,1.576808,19
2.285566,1.319821,1.728596,1.343002,1.594002,1.606104,1.34443,1.642482,1.667533,1.593127,1.616286,1.730801,19
2.445907,1.579338,1.940227,1.584026,1.84056,1.837084,1.33881,1.86884,1.875189,1.835284,1.850587,1.940853,19
2.474401,0.58057,1.247695,1.649728,1.08957,1.128504,0.602517,1.101311,1.155303,1.038585,1.709804,1.270147,19
2.420545,1.655256,2.00684,1.791386,1.962409,1.956518,1.778907,2.001085,1.931986,1.955063,1.953213,2.05134,19
2.593069,0.55107,1.231142,1.746116,1.240467,1.235226,0.809837,1.232264,1.119203,1.161053,1.786514,1.348912,19
2.276171,1.332835,1.739185,1.33672,1.590815,1.598535,1.330787,1.633566,1.676977,1.58412,1.610381,1.730052,19
2.254296,1.298609,1.719149,1.302425,1.571814,1.582165,1.337335,1.614839,1.65149,1.573866,1.602416,1.704383,19
2.55934,0.749427,1.307479,1.729137,1.16023,1.226199,0.608835,1.149179,1.235036,1.079265,1.69995,1.342797,19
2.477601,1.743548,2.074788,1.978209,2.034414,2.034463,1.854859,2.096808,2.018405,2.038714,2.148319,2.141816,19
2.28109,1.304865,1.715428,1.368645,1.588815,1.595893,1.340175,1.630828,1.655973,1.584303,1.643548,1.719039,19
2.53997,0.676304,1.286384,1.70696,1.15171,1.175173,0.599156,1.141822,1.19843,1.072905,1.715308,1.318502,19
2.536725,0.493078,1.202945,1.70835,1.15294,1.149786,0.686281,1.170538,1.111374,1.09942,1.742149,1.306498,19
2.115634,1.227887,1.681572,1.459275,1.569132,1.521917,1.255953,1.69226,1.641949,1.614057,1.693343,1.718,19
2.26824,1.327052,1.737582,1.321422,1.58981,1.587114,1.324906,1.635662,1.673711,1.587656,1.593192,1.731582,19
2.239084,1.218801,1.66047,1.337503,1.578345,1.552202,1.325051,1.62894,1.58711,1.576264,1.618624,1.698907,19
2.496718,0.742267,1.322994,1.655822,1.151151,1.193203,0.638527,1.113728,1.231817,1.071263,1.71755,1.302338,19
