@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.594042,1.828523,1.513219,2.519746,1.921634,1.937252,1.815204,1.221304,34
1.600203,1.844861,1.51596,2.504917,1.95263,1.968054,1.832921,1.231347,34
1.577255,1.8183,1.493802,2.485851,1.918215,1.932616,1.804737,1.236335,34
1.603022,1.844475,1.515366,2.499536,1.956471,1.970068,1.833897,1.239069,34
1.588493,1.822812,1.501703,2.512661,1.921839,1.933578,1.806068,1.240118,34
1.588441,1.831144,1.505299,2.494781,1.934512,1.947126,1.816681,1.237405,34
1.604087,1.84192,1.515699,2.504038,1.949407,1.961238,1.826206,1.244208,34
1.596227,1.834318,1.509056,2.506913,1.941107,1.954026,1.821782,1.237399,34
1.600598,1.840422,1.512941,2.50221,1.949822,1.962811,1.827826,1.240582,34
1.572862,1.822068,1.498877,2.50901,1.920244,1.931085,1.809768,1.239336,34
1.585847,1.822566,1.498343,2.506368,1.924816,1.936827,1.807266,1.239657,34
1.579357,1.811021,1.492502,2.500825,1.908258,1.919403,1.795693,1.241648,34
1.593557,1.827679,1.508545,2.494137,1.927568,1.940799,1.814503,1.230668,34
1.586719,1.823427,1.500941,2.506863,1.922907,1.935722,1.807974,1.233854,34
1.574705,1.814593,1.488403,2.493736,1.913761,1.925516,1.796149,1.244654,34
1.580112,1.809581,1.498284,2.502664,1.902775,1.91768,1.801493,1.222922,34
1.575819,1.811064,1.487909,2.490621,1.913854,1.925751,1.798787,1.241695,34
1.574701,1.812577,1.48609,2.484974,1.924448,1.937648,1.807942,1.241806,34
1.586077,1.832185,1.502535,2.498814,1.943225,1.96066,1.828418,1.227514,34
1.569826,1.814158,1.488203,2.506121,1.916315,1.933715,1.807483,1.223035,34
1.575079,1.819863,1.491096,2.483252,1.927444,1.944395,1.81485,1.229276,34
1.567832,1.811387,1.483883,2.502018,1.91615,1.932064,1.804252,1.231401,34
1.586763,1.832652,1.505913,2.504408,1.93347,1.949962,1.81929,1.223516,34
1.587984,1.827645,1.496537,2.501184,1.935694,1.947859,1.810661,1.24824,34
1.5893,1.836234,1.502782,2.49312,1.948212,1.963077,1.82663,1.238605,34
1.580414,1.822874,1.488383,2.492661,1.932885,1.948428,1.810904,1.240985,34
1.586668,1.828655,1.4937,2.492942,1.941338,1.955847,1.816308,1.248253,34
1.56244,1.806864,1.473061,2.477888,1.919322,1.932352,1.799607,1.250193,34
1.60919,1.852417,1.521499,2.502111,1.967037,1.980764,1.841811,1.245955,34
1.541711,1.803281,1.469649,2.506167,1.901369,1.913574,1.788929,1.250788,34
1.570213,1.814183,1.487528,2.491038,1.917962,1.934652,1.807531,1.225147,34
1.565639,1.814154,1.485837,2.497224,1.918149,1.934799,1.809216,1.223968,34
1.591803,1.840393,1.507706,2.492851,1.956009,1.967992,1.832686,1.248059,34
1.588804,1.838634,1.505077,2.49799,1.951125,1.965313,1.829927,1.241746,34
1.588333,1.830347,1.499193,2.490593,1.942725,1.955801,1.82057,1.241859,34
1.596036,1.840693,1.505786,2.49123,1.955778,1.967791,1.827686,1.252885,34
1.579455,1.82146,1.491392,2.478963,1.933548,1.94802,1.81602,1.235949,34
1.581082,1.826294,1.492546,2.488178,1.938469,1.951782,1.815887,1.246714,34
1.604006,1.838752,1.512615,2.500754,1.951556,1.962757,1.828191,1.244751,34
1.585828,1.835689,1.507405,2.478866,1.943451,1.952257,1.823127,1.249266,34
1.583025,1.831184,1.502782,2.504441,1.93743,1.945182,1.816653,1.251081,34
1.570009,1.813484,1.487158,2.493471,1.916576,1.92749,1.801912,1.239023,34
1.573797,1.813753,1.486883,2.500877,1.914964,1.927048,1.797459,1.242538,34
1.580044,1.82692,1.492688,2.489403,1.936172,1.949236,1.812408,1.248651,34
1.593944,1.831408,1.5005,2.494434,1.941585,1.955261,1.816793,1.245928,34
1.594901,1.834593,1.505086,2.49137,1.944446,1.955792,1.819966,1.245012,34
1.576887,1.815797,1.487569,2.49936,1.919374,1.930088,1.798568,1.247192,34
1.566348,1.808767,1.479193,2.496771,1.909421,1.92099,1.79035,1.247074,34
1.600826,1.846169,1.513968,2.479444,1.959723,1.971583,1.834363,1.24706,34
1.591466,1.856577,1.520058,2.496745,1.971515,1.982852,1.849925,1.252505,34
1.59197,1.850763,1.521342,2.506766,1.958498,1.968946,1.841234,1.241431,34
1.572251,1.821536,1.490764,2.494213,1.929184,1.941821,1.8126,1.237182,34
1.534633,1.783759,1.454543,2.494356,1.882415,1.894193,1.772861,1.248854,34
1.57875,1.824909,1.499487,2.520276,1.916634,1.926214,1.79867,1.251507,34
1.598277,1.83842,1.513205,2.503539,1.936938,1.948771,1.815911,1.240871,34
1.582577,1.835981,1.506172,2.496478,1.935055,1.942586,1.812057,1.25842,34
1.577009,1.810679,1.483162,2.495085,1.90974,1.920658,1.78748,1.251948,34
1.592155,1.833994,1.507227,2.487378,1.936164,1.94636,1.813849,1.247116,34
1.586917,1.826449,1.49967,2.5108,1.926912,1.938044,1.805963,1.244514,34
1.569936,1.812885,1.484146,2.48244,1.912586,1.924616,1.793758,1.248578,34
1.596871,1.82839,1.509586,2.506459,1.929295,1.94152,1.815045,1.231659,34
1.590286,1.828962,1.51002,2.490912,1.920003,1.934217,1.80916,1.230078,34
1.583141,1.83558,1.500391,2.501137,1.937772,1.951329,1.812721,1.249743,34
1.609999,1.853826,1.527145,2.512739,1.956018,1.967909,1.83328,1.235986,34
1.593278,1.841754,1.506792,2.497318,1.949869,1.963544,1.824631,1.238243,34
1.594702,1.844377,1.510667,2.490541,1.952837,1.965853,1.828656,1.241463,34
1.587763,1.837193,1.508495,2.495126,1.935119,1.946041,1.814473,1.242932,34
1.585244,1.829573,1.501877,2.510888,1.929124,1.940254,1.80874,1.243705,34
1.593618,1.835042,1.507749,2.505638,1.937692,1.950668,1.817513,1.235637,34
1.596843,1.844626,1.519725,2.505311,1.941539,1.953821,1.823976,1.232514,34
1.614721,1.855333,1.531393,2.518887,1.953639,1.966683,1.83237,1.235264,34
1.618059,1.855416,1.535038,2.50301,1.952079,1.964738,1.832705,1.233566,34
1.582414,1.826262,1.499408,2.508509,1.927783,1.943163,1.813023,1.229534,34
1.570918,1.811009,1.487028,2.509997,1.905043,1.917849,1.791492,1.240881,34
1.581143,1.83226,1.501355,2.504646,1.93211,1.943074,1.810497,1.248469,34
1.574903,1.805178,1.48111,2.503496,1.903557,1.914179,1.783533,1.257342,34
1.59687,1.834443,1.512613,2.491805,1.934449,1.94813,1.818936,1.231944,34
1.598987,1.844148,1.510716,2.493192,1.959302,1.973072,1.834293,1.246773,34
1.569275,1.810623,1.486126,2.480775,1.912797,1.925054,1.798975,1.242717,34
1.595893,1.845903,1.51634,2.498674,1.956892,1.971873,1.839419,1.231138,34
1.571125,1.812645,1.483409,2.494527,1.91937,1.932692,1.80201,1.239052,34
1.597556,1.828721,1.508789,2.507395,1.930254,1.941037,1.812852,1.240103,34
1.60154,1.845152,1.515883,2.506833,1.951793,1.965639,1.829604,1.236825,34
1.585849,1.82704,1.499115,2.497135,1.929473,1.941326,1.808413,1.243809,34
1.581672,1.825897,1.496756,2.49153,1.932252,1.94461,1.81317,1.238845,34
1.589474,1.831781,1.503689,2.494507,1.940849,1.952711,1.820147,1.24162,34
1.596931,1.843832,1.516483,2.499385,1.953292,1.967492,1.83676,1.228279,34
1.589776,1.827488,1.510424,2.498631,1.926984,1.939887,1.81897,1.221653,34
1.59443,1.843592,1.511027,2.479601,1.956313,1.970806,1.83521,1.241242,34
1.586027,1.839717,1.506824,2.486138,1.951342,1.966729,1.834037,1.236282,34
1.591196,1.846649,1.51477,2.50502,1.957083,1.974337,1.841419,1.228038,34
1.568568,1.833485,1.498535,2.506306,1.940314,1.956568,1.827656,1.234597,34
1.594486,1.835978,1.508035,2.492817,1.951901,1.968415,1.835868,1.232361,34
1.613794,1.866999,1.537958,2.508206,1.983858,1.997179,1.863827,1.239972,34
1.583986,1.825314,1.49678,2.489339,1.93949,1.95474,1.823034,1.236573,34
1.590137,1.840999,1.510302,2.494757,1.951455,1.966172,1.833866,1.232638,34
1.604007,1.845625,1.515419,2.485992,1.959229,1.972381,1.835272,1.241816,34
1.571447,1.805654,1.483828,2.504187,1.903618,1.914582,1.78948,1.24768,34
1.592997,1.832059,1.504352,2.487931,1.940749,1.953018,1.819214,1.24206,34
1.576215,1.817533,1.489216,2.493536,1.923371,1.936737,1.805797,1.239383,34
1.570655,1.812669,1.487208,2.493333,1.912843,1.928174,1.801567,1.227711,34
1.590686,1.834197,1.511277,2.50385,1.936559,1.951594,1.823765,1.222092,34
1.582862,1.823661,1.504959,2.504651,1.921163,1.934587,1.813168,1.226282,34
1.590739,1.826139,1.501234,2.497329,1.932978,1.944349,1.813021,1.241915,34
1.586495,1.824781,1.497396,2.492825,1.934122,1.946666,1.814405,1.240489,34
1.581059,1.816971,1.493854,2.48699,1.921661,1.933954,1.805683,1.239315,34
1.596407,1.834784,1.509596,2.486609,1.941273,1.954484,1.822449,1.233761,34
1.57645,1.808824,1.491007,2.499417,1.902889,1.914294,1.791888,1.242837,34
1.589087,1.827763,1.500788,2.495681,1.931973,1.943188,1.810313,1.244322,34
1.601262,1.837206,1.515242,2.497218,1.938971,1.951872,1.822142,1.228316,34
1.564951,1.810916,1.491778,2.508928,1.898046,1.905755,1.788634,1.260725,34
1.569664,1.801869,1.47598,2.484313,1.903579,1.915751,1.785424,1.248534,34
1.591095,1.821333,1.4958,2.479116,1.931557,1.944619,1.81114,1.241634,34
1.581223,1.812719,1.489631,2.505602,1.906469,1.917616,1.787261,1.254242,34
1.59124,1.837716,1.502756,2.491228,1.947507,1.959018,1.819136,1.25404,34
1.545242,1.811086,1.477997,2.51302,1.903966,1.918965,1.795792,1.237127,34
1.561592,1.811298,1.481823,2.489362,1.916413,1.93069,1.80489,1.232536,34
1.562,1.796582,1.471234,2.483216,1.905662,1.923714,1.79832,1.228847,34
1.63999,1.831522,1.533179,2.507725,1.911814,1.910914,1.80611,1.834646,34
1.600002,1.842197,1.509812,2.493172,1.955374,1.969822,1.830861,1.243215,34
1.600277,1.849183,1.514673,2.487926,1.957408,1.970952,1.830567,1.247756,34
1.586521,1.834095,1.500477,2.505147,1.938062,1.950452,1.813077,1.245413,34
1.559551,1.801408,1.466191,2.484817,1.902633,1.914468,1.778429,1.25696,34
1.543009,1.777933,1.449337,2.494883,1.874051,1.884906,1.756978,1.263064,34
1.569722,1.808096,1.479786,2.502915,1.907201,1.921856,1.790455,1.239526,34
1.580656,1.823494,1.492519,2.478555,1.932134,1.945016,1.810822,1.244243,34
1.578369,1.82037,1.493353,2.496684,1.923069,1.936999,1.806727,1.237509,34
1.569776,1.811042,1.482092,2.494957,1.916481,1.928991,1.798125,1.245436,34
1.560782,1.811376,1.479265,2.481332,1.917891,1.930139,1.800577,1.248074,34
1.566682,1.822099,1.495387,2.502191,1.923418,1.936971,1.813481,1.236932,34
1.564203,1.822231,1.492092,2.501945,1.927672,1.942126,1.816973,1.235351,34
1.536158,1.792256,1.456958,2.487785,1.901269,1.910604,1.784243,1.269065,34
1.566511,1.810495,1.477872,2.490952,1.922578,1.934538,1.799616,1.262904,34
1.561624,1.807132,1.481351,2.490119,1.91182,1.924948,1.800653,1.242184,34
1.579508,1.837307,1.506579,2.501161,1.950292,1.965014,1.83601,1.241694,34
1.580798,1.827653,1.497567,2.498752,1.942385,1.954858,1.823051,1.250944,34
1.575511,1.836042,1.502951,2.513264,1.945053,1.963861,1.832432,1.235049,34
1.570193,1.822783,1.490399,2.498242,1.933394,1.953556,1.823139,1.231577,34
1.557633,1.818882,1.485847,2.501205,1.926819,1.947344,1.820862,1.23137,34
1.569685,1.846877,1.514202,2.526462,1.953868,1.975438,1.851968,1.234948,34
1.564212,1.835337,1.497966,2.518602,1.936708,1.957835,1.826195,1.24018,34
0.455513,1.128152,0.387172,2.481932,1.19098,1.21408,1.08175,1.427165,34
0.542495,1.200831,0.49285,2.481281,1.297474,1.310799,1.147147,1.427265,34
1.187759,1.556086,1.106327,2.219732,1.667585,1.661716,1.526401,1.139404,34
1.215601,1.587105,1.141247,2.303673,1.713983,1.725231,1.562944,1.170205,34
0.505725,1.166694,0.452569,2.492609,1.251843,1.267299,1.117484,1.436958,34
1.096829,1.499609,1.055286,2.493131,1.580237,1.601138,1.473508,1.097104,34
1.195678,1.559644,1.107907,2.260448,1.685674,1.689478,1.530671,1.147306,34
1.210377,1.587296,1.143731,2.302285,1.714401,1.725964,1.566913,1.168512,34
0.450799,1.142244,0.385028,2.478144,1.221928,1.246137,1.092223,1.396187,34
0.477575,1.133219,0.408634,2.49459,1.199628,1.226801,1.082673,1.418466,34
1.178857,1.541067,1.091613,2.261571,1.669075,1.675359,1.519314,1.143367,34
1.193473,1.553366,1.107628,2.276201,1.690126,1.69892,1.535366,1.150139,34
0.436595,1.168441,0.428018,2.483196,1.263145,1.296562,1.142894,1.383933,34
0.432438,1.150864,0.409049,2.497309,1.226684,1.258968,1.112125,1.403797,34
1.195397,1.564639,1.114787,2.286896,1.700315,1.708568,1.542702,1.165178,34
1.211721,1.579844,1.137576,2.291726,1.70814,1.721564,1.559895,1.175348,34
0.450086,1.152554,0.389256,2.484153,1.23039,1.255545,1.097653,1.410704,34
0.40489,1.143285,0.410131,2.492975,1.230704,1.271955,1.136517,1.366187,34
0.322376,1.107569,0.305806,2.481978,1.171702,1.209916,1.080919,1.383091,34
1.229439,1.588026,1.139694,2.286942,1.711685,1.719648,1.547652,1.179238,34
1.72242,1.939735,1.669387,2.600003,2.050414,2.067766,2.008496,1.966626,34
0.445145,1.161715,0.458697,2.483636,1.266512,1.298958,1.165406,1.375885,34
0.368927,1.072562,0.261972,2.452774,1.155618,1.211685,1.071236,1.313976,34
1.178946,1.534051,1.077003,2.243791,1.655072,1.658996,1.499113,1.150914,34
1.19895,1.577527,1.13106,2.299383,1.704761,1.714807,1.553068,1.1743,34
0.421067,1.137994,0.388738,2.471181,1.239888,1.273404,1.127192,1.360715,34
0.451422,1.140491,0.385658,2.483402,1.229929,1.253706,1.103157,1.426488,34
1.199062,1.555011,1.109985,2.260607,1.673764,1.685689,1.532907,1.155077,34
1.396389,1.718752,1.330508,2.391964,1.834944,1.849256,1.705938,1.361923,34
0.382168,1.133235,0.337485,2.48126,1.220511,1.258202,1.104005,1.397007,34
0.451636,1.10991,0.328619,2.482727,1.177151,1.194805,1.045293,1.415008,34
1.20782,1.564397,1.113341,2.274767,1.694629,1.702777,1.532257,1.159753,34
1.208581,1.585873,1.135993,2.267519,1.692744,1.69482,1.540861,1.158148,34
0.478057,1.161834,0.415788,2.474017,1.243746,1.260757,1.10653,1.403895,34
0.49767,1.148146,0.386053,2.463896,1.238327,1.247845,1.084383,1.428717,34
1.198845,1.552976,1.103179,2.276871,1.688174,1.699028,1.528715,1.157023,34
1.376231,1.702734,1.305794,2.37895,1.814966,1.830299,1.678082,1.316309,34
0.380076,1.119783,0.318141,2.471267,1.21807,1.261128,1.10872,1.358324,34
0.353947,1.114266,0.308723,2.477064,1.202195,1.245036,1.102324,1.37339,34
1.205944,1.555916,1.117804,2.283828,1.690663,1.708807,1.549954,1.161607,34
1.184573,1.53892,1.104814,2.280507,1.674594,1.695011,1.548286,1.161389,34
0.348061,1.083863,0.272404,2.470835,1.172819,1.218157,1.089109,1.373375,34
1.194572,1.535116,1.093224,2.234483,1.666293,1.66969,1.525587,1.136293,34
1.199825,1.549829,1.116462,2.274277,1.689938,1.705306,1.556133,1.145159,34
0.438835,1.140175,0.414149,2.469693,1.252352,1.288922,1.152863,1.3548,34
0.376246,1.103037,0.323195,2.450726,1.210876,1.258811,1.132442,1.340116,34
1.225803,1.543533,1.102424,2.267811,1.67515,1.689218,1.510262,1.14915,34
1.214252,1.54919,1.105743,2.267896,1.678513,1.691457,1.517236,1.135199,34
0.568485,1.131904,0.395682,2.45278,1.210296,1.225027,1.060004,1.419893,34
1.48592,1.716074,1.401187,2.507643,1.793963,1.82922,1.706781,0.515623,34
1.247073,1.572445,1.125769,2.271272,1.693063,1.697161,1.528299,1.162516,34
1.217574,1.542519,1.093919,2.253578,1.670713,1.678552,1.499911,1.146986,34
0.515045,1.099312,0.312181,2.457815,1.182604,1.201276,1.032477,1.407475,34
0.566805,1.140916,0.393959,2.462148,1.22534,1.226692,1.054896,1.460948,34
1.207067,1.540543,1.096225,2.268613,1.670108,1.685176,1.512839,1.151512,34
1.196494,1.519213,1.071466,2.255092,1.651502,1.667498,1.492803,1.156311,34
0.384219,1.078578,0.238248,2.442721,1.160833,1.184729,1.060663,1.377897,34
0.300334,1.116122,0.31662,2.503032,1.200247,1.286736,1.148593,1.376132,34
1.667594,1.889141,1.616253,2.61541,1.981289,2.027393,1.941812,1.256928,24
1.579971,1.815615,1.500024,2.493015,1.927047,1.949776,1.829725,1.210768,24
1.578692,1.81734,1.500625,2.499083,1.922137,1.949586,1.844473,1.819257,24
1.565671,1.818129,1.492373,2.509855,1.917302,1.950802,1.839452,1.838173,24
1.558718,1.800961,1.482155,2.50282,1.897397,1.912786,1.812133,1.8291,24
1.614464,1.84351,1.549326,2.539861,1.943197,1.982635,1.880095,1.13817,24
1.617885,1.859289,1.555238,2.53404,1.963582,2.0007,1.886181,1.153051,24
1.592004,1.851507,1.540236,2.522137,1.954365,1.990951,1.875644,1.171605,24
1.763032,1.953164,1.717918,2.505464,2.014104,2.022603,1.958259,1.814301,24
1.574064,1.848741,1.516553,2.51421,1.944055,1.975652,1.859582,1.815173,24
1.576434,1.839916,1.51091,2.514429,1.934749,1.968385,1.852171,1.814013,24
1.605521,1.858454,1.551873,2.538732,1.957829,1.988895,1.883795,1.15914,24
1.597104,1.835712,1.535025,2.546555,1.932436,1.960671,1.854952,1.171401,24
1.610721,1.861878,1.542021,2.523092,1.962464,1.989824,1.862035,1.183152,24
1.603532,1.841259,1.5464,2.549591,1.938146,1.975936,1.875266,1.138736,24
1.650401,1.880818,1.56409,2.515469,1.987857,2.003449,1.868648,1.215942,24
1.637887,1.860642,1.567336,2.53671,1.970195,2.009775,1.899664,1.147542,24
1.581326,1.853058,1.514496,2.516581,1.927545,1.950653,1.824262,1.827024,24
1.607357,1.849842,1.552011,2.532452,1.952942,1.988787,1.889576,1.148636,24
1.601145,1.854695,1.550552,2.541719,1.961094,1.999074,1.892198,1.151575,24
1.56323,1.840309,1.508731,2.500829,1.929234,1.950611,1.845985,1.791687,24
1.619844,1.876926,1.554207,2.531788,1.973949,2.000347,1.869989,1.183546,24
1.614354,1.86146,1.541346,2.531033,1.961822,1.984598,1.855349,1.190363,24
1.621913,1.864544,1.546295,2.525111,1.964387,1.989942,1.861094,1.184893,24
1.611625,1.85221,1.535417,2.528528,1.945798,1.973146,1.847715,1.193157,24
1.599829,1.856968,1.53697,2.524889,1.943049,1.966416,1.851245,1.177401,24
1.628587,1.861426,1.54736,2.498232,1.970275,1.992643,1.863751,1.201289,24
1.618151,1.861551,1.540056,2.510467,1.971006,1.997876,1.867839,1.196511,24
1.646314,1.865422,1.55498,2.516376,1.973444,1.99489,1.86497,1.201537,24
1.64092,1.876528,1.55945,2.522022,1.983759,2.006955,1.874937,1.196549,24
1.614143,1.849223,1.531417,2.507025,1.94204,1.958225,1.827065,1.22916,24
1.5868,1.851765,1.516796,2.504456,1.931952,1.941263,1.818433,1.824643,24
1.597859,1.838371,1.523178,2.519644,1.928791,1.947838,1.825764,1.206483,24
1.651979,1.892458,1.572231,2.505412,1.99976,2.016961,1.880298,1.216411,24
1.595272,1.834303,1.519404,2.508199,1.923375,1.941144,1.819615,1.214259,24
1.616471,1.850149,1.528906,2.502355,1.947852,1.966846,1.830974,1.22896,24
1.639302,1.876923,1.562851,2.518967,1.986025,2.008513,1.880723,1.189203,24
1.629933,1.874463,1.550024,2.511359,1.98407,2.001945,1.865369,1.221609,24
1.64197,1.881632,1.555912,2.509293,1.991696,2.004585,1.86375,1.240755,24
1.623939,1.883988,1.550049,2.54633,1.96659,1.983345,1.855786,1.887764,24
1.622723,1.873146,1.548995,2.523,1.980034,2.006144,1.873449,1.196071,24
1.620433,1.868721,1.537526,2.511179,1.974968,1.993888,1.851387,1.237155,24
1.557754,1.800435,1.485212,2.518278,1.884171,1.909739,1.794912,1.207428,24
1.610774,1.848819,1.52357,2.507954,1.945706,1.958698,1.820584,1.252251,24
1.63044,1.866256,1.541717,2.510491,1.977804,2.000317,1.861184,1.222652,24
1.634018,1.866363,1.543661,2.510049,1.974815,1.994178,1.854071,1.231019,24
1.617665,1.864253,1.537941,2.51723,1.972571,1.995481,1.85871,1.223351,24
1.577434,1.844283,1.508252,2.515958,1.937944,1.964611,1.841711,1.831522,24
1.571531,1.840022,1.51165,2.508908,1.931868,1.953397,1.842149,1.78187,24
1.619276,1.845233,1.532904,2.523089,1.946225,1.964503,1.838262,1.205304,24
1.623212,1.855058,1.542114,2.526418,1.955507,1.981928,1.853613,1.190226,24
1.592176,1.82679,1.518083,2.510864,1.919602,1.945554,1.839197,1.181466,24
1.62144,1.866716,1.538277,2.522576,1.972999,1.995465,1.855122,1.22406,24
1.61159,1.864672,1.544882,2.523588,1.969326,1.997647,1.871307,1.180256,24
1.577195,1.837533,1.510279,2.512841,1.935695,1.955899,1.829202,1.207643,24
1.608632,1.848292,1.525439,2.495209,1.956186,1.973677,1.840301,1.225566,24
1.606546,1.830812,1.51777,2.518724,1.933294,1.95567,1.829846,1.205993,24
1.579804,1.839789,1.50765,2.512716,1.934626,1.958227,1.837522,1.821325,24
1.62241,1.869119,1.543064,2.498357,1.969104,1.986798,1.846366,1.242587,24
1.608791,1.864185,1.544097,2.523174,1.976842,2.008058,1.882958,1.201178,24
1.611609,1.84587,1.54171,2.521238,1.958287,1.987461,1.873532,1.17699,24
1.591895,1.831159,1.518769,2.524525,1.931632,1.955536,1.837636,1.19073,24
1.618375,1.866933,1.548486,2.520833,1.978551,2.003647,1.877282,1.195134,24
1.55672,1.807327,1.454651,2.487753,1.906945,1.919237,1.772141,1.300428,24
1.579414,1.828562,1.477611,2.488378,1.933672,1.94492,1.797353,1.293777,24
1.58847,1.83832,1.487115,2.477663,1.93443,1.942607,1.791377,1.299022,24
1.584602,1.8235,1.473812,2.477553,1.925833,1.928479,1.780061,1.307732,24
1.60198,1.827261,1.483227,2.478985,1.931511,1.936865,1.785989,1.307567,24
1.579368,1.815629,1.463783,2.476745,1.922563,1.928231,1.77522,1.318698,24
1.603029,1.836254,1.485813,2.479395,1.938732,1.944882,1.785592,1.32763,24
1.580059,1.829626,1.475074,2.482754,1.926809,1.934475,1.775877,1.322651,24
1.60701,1.839897,1.49051,2.473791,1.941276,1.94331,1.786779,1.325792,24
1.584869,1.8342,1.478067,2.48723,1.933447,1.942085,1.78528,1.326997,24
1.582485,1.832968,1.503521,2.498166,1.931262,1.954846,1.847019,1.86838,24
1.580298,1.831094,1.498902,2.498269,1.928218,1.955049,1.84115,1.85434,24
1.59254,1.837624,1.511306,2.498065,1.936587,1.958542,1.852491,1.869102,24
1.583586,1.815008,1.482085,2.469039,1.933595,1.946882,1.820653,1.298173,24
1.590839,1.812379,1.487622,2.484123,1.938131,1.949129,1.832651,1.345633,24
1.583883,1.827073,1.492863,2.492923,1.944308,1.959544,1.838789,1.330802,24
1.631057,1.843168,1.561133,2.384255,1.938518,1.9522,1.872911,1.495534,24
