@relation CohortTemplate

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute 'user id' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41}

@data
1.594852,2.227762,1.632975,1.956691,1.387974,1.880281,1.913845,1.942054,1.873035,1.61218,1.896188,1.919555,1.939957,1.555695,1.818779,1.546729,24
1.58784,2.237808,1.622787,1.975575,1.371086,1.890366,1.93005,1.961805,1.893243,1.608461,1.918026,1.940973,1.948116,1.57526,1.833868,1.55532,24
1.522484,1.996345,1.557198,1.926165,1.366934,1.832778,1.890786,1.910729,1.850163,1.570458,1.884248,1.896311,1.895233,2.106891,1.800737,1.503425,24
1.514959,1.993651,1.565824,1.91752,1.379206,1.830796,1.902532,1.903405,1.836303,1.560955,1.883744,1.888295,1.903729,2.111481,1.790799,1.499296,24
1.575858,2.218859,1.6078,1.95891,1.358509,1.884098,1.920819,1.945441,1.879607,1.590439,1.905557,1.924198,1.942173,1.584038,1.823424,1.54054,24
1.583017,2.226712,1.631775,1.958968,1.380486,1.879401,1.926006,1.944042,1.867523,1.603566,1.902737,1.921313,1.942244,1.580086,1.809751,1.540594,24
1.57382,2.236305,1.615556,1.971413,1.362834,1.886057,1.929918,1.957241,1.886105,1.586952,1.916861,1.936789,1.948518,1.58384,1.827045,1.548754,24
1.56881,2.222321,1.601292,1.957278,1.35286,1.875716,1.916384,1.943379,1.877725,1.595755,1.902297,1.923002,1.931932,1.59191,1.818552,1.534695,24
1.570592,2.224989,1.616198,1.957442,1.368333,1.867174,1.912099,1.943736,1.866922,1.58643,1.897836,1.922086,1.932495,1.569193,1.811413,1.53665,24
1.972206,1.931193,1.926747,2.104302,1.856799,2.152889,2.053032,2.090728,2.108228,1.91131,2.045197,2.069633,2.193433,1.838713,2.120212,1.87487,24
1.574075,2.18117,1.586662,1.922314,1.383242,1.850107,1.858768,1.913181,1.856423,1.573258,1.859944,1.894332,1.910444,1.543405,1.818369,1.528404,24
1.525141,1.919587,1.547221,1.878508,1.390878,1.814937,1.84283,1.860971,1.819498,1.557383,1.8338,1.846545,1.877394,2.071091,1.784114,1.486348,24
1.519613,2.000823,1.56181,1.908598,1.425361,1.852401,1.9177,1.89162,1.842532,1.575788,1.887586,1.877298,1.915696,2.160845,1.79213,1.497131,24
1.639388,1.661175,1.60229,1.868993,1.58518,1.910113,1.855459,1.855757,1.877241,1.599973,1.844175,1.841583,1.970648,2.175628,1.886896,1.584182,24
1.592115,2.21206,1.60779,1.949055,1.365184,1.862914,1.879565,1.937437,1.872631,1.598211,1.881247,1.918091,1.91817,1.532512,1.83104,1.543887,24
1.587283,2.207604,1.602423,1.93154,1.389705,1.860076,1.871776,1.930069,1.8732,1.599125,1.876021,1.91358,1.916761,1.542805,1.827323,1.542996,24
1.528006,1.96118,1.554434,1.91416,1.28022,1.810034,1.858449,1.902054,1.826051,1.547084,1.863535,1.890029,1.873951,2.047696,1.800947,1.49853,24
1.567345,2.196381,1.618299,1.906843,1.452906,1.862474,1.900284,1.894383,1.829597,1.580015,1.861675,1.868159,1.935438,1.63935,1.779031,1.51127,24
1.567775,2.235756,1.615847,1.948033,1.37431,1.871694,1.917323,1.936817,1.860064,1.572819,1.896237,1.913091,1.942333,1.597347,1.807354,1.531468,24
1.573239,2.246245,1.62372,1.968499,1.378544,1.882742,1.934352,1.95736,1.878693,1.58448,1.916175,1.934419,1.952948,1.601582,1.820546,1.546317,24
1.75783,1.625127,1.738976,1.946275,1.68795,1.982133,1.935839,1.938264,1.946196,1.716778,1.916672,1.921506,2.054609,2.192756,1.967697,1.69374,24
1.584553,2.230025,1.623372,1.954137,1.402437,1.893544,1.926272,1.941293,1.879499,1.588386,1.905171,1.918449,1.959186,1.594241,1.824258,1.548572,24
1.586446,2.24025,1.631796,1.967053,1.386558,1.883088,1.923797,1.954842,1.879777,1.591227,1.909384,1.932212,1.951804,1.571062,1.825942,1.553508,24
1.581741,2.22269,1.617833,1.953731,1.371283,1.886608,1.923683,1.940192,1.873405,1.596038,1.902306,1.917736,1.945894,1.586966,1.817747,1.539269,24
1.574375,2.24881,1.620519,1.965239,1.372143,1.890067,1.940363,1.953342,1.879831,1.591156,1.917484,1.930378,1.95494,1.615684,1.819451,1.542596,24
1.587653,2.109136,1.596887,1.881771,1.452338,1.865517,1.848684,1.868615,1.837266,1.564056,1.829268,1.845155,1.930114,1.578356,1.807727,1.524067,24
1.571428,2.227396,1.612601,1.955546,1.374894,1.878961,1.917557,1.942402,1.874161,1.579075,1.901878,1.920768,1.944887,1.583061,1.818572,1.540901,24
1.585384,2.216116,1.621037,1.942019,1.404519,1.881943,1.909302,1.932356,1.868786,1.584051,1.891174,1.90958,1.949955,1.577738,1.818962,1.543916,24
1.578244,2.225565,1.627371,1.95496,1.40476,1.883451,1.930309,1.943657,1.870073,1.591916,1.905126,1.919377,1.953097,1.610552,1.812883,1.541446,24
1.599708,2.239211,1.651139,1.965433,1.425814,1.905121,1.951396,1.951406,1.881198,1.61849,1.918594,1.927052,1.97027,1.620571,1.820393,1.556252,24
1.58404,2.243383,1.633654,1.961886,1.38719,1.887644,1.934209,1.948409,1.873363,1.597408,1.909993,1.925104,1.95376,1.594573,1.815715,1.545528,24
1.588083,2.234734,1.629203,1.955977,1.399327,1.882425,1.91995,1.944553,1.874738,1.59974,1.900816,1.920759,1.94885,1.581831,1.820369,1.546686,24
1.581257,2.248387,1.626892,1.965512,1.391274,1.887767,1.931083,1.953805,1.881698,1.589532,1.913151,1.93089,1.956353,1.592012,1.824762,1.550371,24
1.594308,2.218077,1.630688,1.9559,1.398414,1.891119,1.920649,1.941888,1.879287,1.603211,1.901135,1.919263,1.952998,1.571477,1.824847,1.551459,24
1.57544,2.226489,1.620429,1.952388,1.395937,1.889821,1.933379,1.937114,1.873833,1.600518,1.905478,1.914922,1.950786,1.614587,1.810701,1.537595,24
1.57274,2.217974,1.619867,1.937199,1.40271,1.880647,1.921635,1.922174,1.857548,1.591331,1.890267,1.898836,1.944827,1.612921,1.799065,1.527888,24
1.713138,1.870243,1.719305,1.959191,1.674141,1.967063,1.949177,1.94599,1.919865,1.69012,1.916846,1.9231,2.029156,1.814097,1.905497,1.646497,24
1.597871,2.216398,1.637711,1.937224,1.445514,1.900182,1.926609,1.924375,1.868798,1.59976,1.893605,1.899281,1.967461,1.620973,1.817037,1.547484,24
1.57754,2.2356,1.617094,1.96582,1.372751,1.891206,1.931619,1.9537,1.885187,1.583785,1.91526,1.931741,1.956206,1.595519,1.828494,1.549253,24
1.533961,1.977861,1.572874,1.917307,1.331507,1.838386,1.901866,1.90451,1.836887,1.574268,1.882003,1.888113,1.904895,2.084578,1.798672,1.502744,24
1.534234,1.959509,1.588412,1.89847,1.405543,1.826636,1.892487,1.886192,1.82079,1.574062,1.864848,1.8694,1.907385,2.091284,1.787748,1.504216,24
1.533907,1.981494,1.588137,1.9178,1.354996,1.828274,1.901842,1.906862,1.829768,1.571144,1.880561,1.890083,1.907316,2.079307,1.796075,1.508875,24
1.523522,1.98638,1.56396,1.925483,1.306272,1.834054,1.901204,1.913261,1.839698,1.555553,1.888411,1.89768,1.90286,2.085224,1.801989,1.502706,24
1.563089,2.157988,1.604099,1.888855,1.468172,1.865825,1.890483,1.876963,1.825551,1.563546,1.850357,1.850738,1.938916,1.659824,1.780302,1.506532,24
1.564772,2.224018,1.598966,1.947576,1.37688,1.879737,1.915073,1.934838,1.873417,1.575568,1.898243,1.913342,1.942662,1.597431,1.817352,1.533301,24
1.563583,2.228686,1.6124,1.951796,1.370267,1.867831,1.916202,1.940733,1.861565,1.570946,1.897998,1.917492,1.938939,1.593702,1.807966,1.531734,24
1.584424,2.240752,1.630124,1.963877,1.402074,1.891249,1.933474,1.952713,1.881655,1.590773,1.913191,1.929145,1.960895,1.599177,1.825321,1.552288,24
2.449009,2.677166,2.465515,2.570636,2.365988,2.660093,2.678236,2.663924,2.630779,2.475669,2.664763,2.677708,2.714855,2.636404,2.577635,2.424985,24
1.601291,2.235071,1.640632,1.964862,1.409423,1.899857,1.933937,1.951691,1.886174,1.611643,1.91209,1.92826,1.9629,1.58204,1.83013,1.558822,24
1.588489,2.234945,1.640138,1.957944,1.41956,1.893929,1.939991,1.946084,1.873626,1.599192,1.910633,1.921277,1.964178,1.619355,1.816357,1.548796,24
1.564367,2.215966,1.611287,1.92506,1.413633,1.867163,1.903931,1.913589,1.846973,1.567041,1.877003,1.888977,1.940582,1.610339,1.796288,1.522302,24
1.576189,2.185048,1.613896,1.922287,1.432318,1.878116,1.90293,1.911596,1.854122,1.570009,1.876237,1.886566,1.950438,1.613309,1.807242,1.531628,24
1.586677,2.128655,1.601254,1.900368,1.445252,1.873822,1.868739,1.888423,1.851159,1.570928,1.849459,1.864723,1.939036,1.584769,1.814241,1.531322,24
1.57602,2.190633,1.61867,1.927589,1.423558,1.87884,1.910382,1.915057,1.854037,1.580106,1.880771,1.890457,1.948198,1.612004,1.802488,1.530114,24
1.52641,1.983391,1.576536,1.9201,1.357211,1.832668,1.898255,1.905144,1.837638,1.566894,1.881602,1.889762,1.905104,2.082744,1.793993,1.506173,24
1.570466,2.230499,1.597897,1.965895,1.350973,1.89156,1.926495,1.95288,1.890896,1.578304,1.916032,1.933095,1.949223,1.595997,1.834657,1.545558,24
1.544698,1.98659,1.555623,1.927508,1.304606,1.863363,1.911709,1.91068,1.857615,1.591432,1.895537,1.896198,1.905325,2.119142,1.813664,1.502833,24
1.549685,2.006899,1.565005,1.959972,1.243955,1.869359,1.925354,1.946071,1.876732,1.576356,1.922557,1.932036,1.917749,2.109778,1.837155,1.524906,24
1.610813,2.22708,1.617359,1.977821,1.303163,1.898649,1.92226,1.964738,1.896701,1.619765,1.917666,1.945229,1.939207,1.567504,1.852692,1.558329,24
1.593061,2.207878,1.60246,1.950544,1.385478,1.88121,1.88932,1.941297,1.885988,1.578476,1.891158,1.920915,1.941768,1.556448,1.846789,1.554509,24
1.584024,2.240542,1.625402,1.961464,1.394621,1.895075,1.934829,1.948709,1.883174,1.595919,1.912714,1.925888,1.959443,1.601389,1.824414,1.549094,24
1.585538,2.230077,1.614929,1.955304,1.376774,1.882873,1.912387,1.945475,1.880417,1.59189,1.90102,1.923847,1.944721,1.570353,1.828665,1.54672,24
1.592659,2.231597,1.617863,1.967893,1.3572,1.888822,1.922837,1.953148,1.8884,1.620248,1.909561,1.932497,1.937896,1.570058,1.83086,1.547771,24
1.585284,2.238119,1.606514,1.980439,1.342958,1.897803,1.929535,1.969688,1.904059,1.584661,1.926337,1.949577,1.955584,1.588723,1.852708,1.561024,24
1.586575,2.226228,1.595113,1.963265,1.363451,1.896574,1.915216,1.949266,1.900949,1.601672,1.909855,1.930675,1.943327,1.585406,1.84633,1.551102,24
1.578859,1.901135,1.599789,1.898994,1.35438,1.80515,1.823327,1.87334,1.806054,1.584415,1.830501,1.867301,1.860243,2.03143,1.807158,1.52042,24
1.650957,2.038609,1.610434,2.015484,1.285031,1.9313,1.948101,1.989865,1.936611,1.696808,1.964801,1.986722,1.922646,2.179941,1.904266,1.585391,24
1.742322,2.150534,1.699542,2.128589,1.33936,2.017332,2.038728,2.093944,2.036906,1.803559,2.064606,2.091083,1.987653,2.261953,1.990381,1.684302,24
1.563132,2.229828,1.589137,1.954489,1.185395,1.83835,1.880597,1.928835,1.842686,1.583007,1.883273,1.918861,1.874677,1.604417,1.809872,1.514997,24
1.582892,2.250788,1.621891,1.975953,1.277424,1.856411,1.895605,1.945889,1.869512,1.609101,1.899783,1.937173,1.898175,1.583236,1.82559,1.547892,24
1.553806,2.197625,1.609286,1.928668,1.282251,1.789762,1.834789,1.901731,1.798981,1.561031,1.839016,1.889368,1.850385,1.557178,1.774468,1.504688,24
1.547349,1.930162,1.604638,1.900095,1.367968,1.798231,1.846908,1.873465,1.795576,1.558244,1.839305,1.86493,1.87262,2.040392,1.78471,1.512342,24
1.509238,2.142178,1.565106,1.864325,1.330401,1.785684,1.817653,1.837775,1.761799,1.509853,1.797168,1.82111,1.851736,1.557527,1.727419,1.454455,24
1.503766,2.198746,1.555914,1.901298,1.255894,1.809919,1.861362,1.878653,1.798091,1.523789,1.842707,1.861973,1.86845,1.585298,1.74847,1.463434,24
1.503907,2.191769,1.55201,1.896942,1.249848,1.809967,1.859059,1.875868,1.794773,1.518131,1.839798,1.858193,1.868276,1.584117,1.748414,1.459994,24
1.509693,2.180847,1.572296,1.892192,1.31171,1.79075,1.837498,1.869692,1.780628,1.511387,1.823351,1.852268,1.862398,1.556772,1.7419,1.468434,24
1.523669,2.166756,1.566315,1.899914,1.283694,1.803756,1.832459,1.87162,1.807581,1.540507,1.829402,1.860755,1.859154,1.595756,1.767906,1.486042,24
1.653264,1.782275,1.692386,1.955134,1.539691,1.838555,1.863229,1.935594,1.854512,1.626441,1.878539,1.928974,1.92585,2.121864,1.884545,1.621922,24
1.518667,2.076216,1.559483,1.850047,1.351008,1.790963,1.801602,1.824642,1.762745,1.501542,1.783893,1.807645,1.85691,1.553621,1.737533,1.459856,24
1.511923,2.108075,1.549851,1.86019,1.312973,1.78991,1.802817,1.829113,1.774611,1.514598,1.792049,1.817647,1.845559,1.576985,1.743325,1.461625,24
1.503047,2.132772,1.560308,1.867338,1.328669,1.793804,1.829107,1.843085,1.76716,1.497691,1.806295,1.825299,1.863309,1.574828,1.730488,1.455319,24
1.510345,2.127573,1.554707,1.87051,1.300481,1.799005,1.822722,1.840858,1.77966,1.51713,1.806373,1.827634,1.855305,1.574434,1.741651,1.461693,24
1.541494,2.177232,1.599377,1.904739,1.349496,1.835434,1.873811,1.879943,1.804958,1.543378,1.846691,1.86156,1.899538,1.57541,1.760378,1.492872,24
1.506411,2.195933,1.5679,1.90153,1.277139,1.807709,1.857963,1.875031,1.7918,1.515338,1.839999,1.860199,1.870504,1.586019,1.746612,1.470107,24
1.519477,2.188814,1.587036,1.895386,1.328484,1.8098,1.859495,1.869317,1.783697,1.528105,1.833537,1.852041,1.876411,1.582814,1.73964,1.472716,24
1.52488,2.197895,1.583786,1.907356,1.326655,1.832705,1.875412,1.883696,1.807659,1.52106,1.852642,1.86644,1.899817,1.589025,1.762417,1.488701,24
1.525706,1.944792,1.573366,1.903729,1.333882,1.81777,1.867941,1.874485,1.808105,1.55082,1.85489,1.866105,1.876899,2.06564,1.778232,1.494873,24
1.522681,2.181006,1.580414,1.896986,1.31448,1.819455,1.859131,1.870521,1.794177,1.523522,1.837036,1.854362,1.882776,1.576468,1.751781,1.478964,24
1.54325,2.220257,1.603393,1.92949,1.324142,1.858626,1.906075,1.90195,1.828545,1.552268,1.878314,1.886365,1.916783,1.610902,1.776077,1.506534,24
1.525792,1.940098,1.579423,1.893414,1.336145,1.813407,1.869639,1.865832,1.796004,1.552092,1.848461,1.856419,1.877357,2.064746,1.771004,1.489704,24
1.521431,2.181519,1.588485,1.895692,1.317438,1.806619,1.856303,1.868831,1.779916,1.528263,1.83149,1.852009,1.871748,1.579206,1.738876,1.471937,24
1.502994,2.18705,1.564608,1.891587,1.288988,1.80162,1.852314,1.866411,1.7844,1.51965,1.830479,1.849946,1.864811,1.582325,1.736676,1.460783,24
1.517735,1.959162,1.578912,1.904577,1.366561,1.820683,1.884661,1.876836,1.807019,1.546476,1.863614,1.868068,1.888496,2.090569,1.775033,1.495938,24
1.512815,2.201397,1.577872,1.903339,1.303642,1.821526,1.874154,1.876153,1.797656,1.530813,1.847546,1.860401,1.883025,1.605677,1.745782,1.473925,24
1.520868,2.200086,1.584108,1.904305,1.304925,1.82619,1.877104,1.87532,1.79984,1.546361,1.848095,1.860033,1.882948,1.608233,1.746314,1.47629,24
1.523682,2.198841,1.585347,1.908159,1.312624,1.832228,1.882541,1.880095,1.807141,1.550713,1.853379,1.864396,1.888983,1.608578,1.751457,1.48097,24
1.525595,2.205736,1.588265,1.907991,1.334637,1.84205,1.892372,1.882561,1.810257,1.54314,1.859204,1.864933,1.903576,1.620926,1.755085,1.484431,24
1.495392,2.17636,1.563146,1.880343,1.297678,1.795104,1.850109,1.853759,1.768421,1.513111,1.821523,1.836865,1.859305,1.602655,1.721299,1.448422,24
1.503568,2.185393,1.570372,1.887387,1.323112,1.812597,1.867509,1.863486,1.781739,1.518416,1.834951,1.844769,1.878996,1.614508,1.731736,1.458997,24
1.551877,2.200243,1.616601,1.913017,1.383938,1.856077,1.906911,1.887632,1.815149,1.579856,1.864413,1.86769,1.915475,1.629903,1.757739,1.49669,24
1.526398,1.930616,1.579219,1.892796,1.348626,1.813777,1.863638,1.865787,1.800083,1.546484,1.846062,1.856069,1.880999,2.054615,1.774252,1.494533,24
1.545102,2.209017,1.598485,1.919674,1.327241,1.856107,1.897221,1.891482,1.824614,1.561272,1.867968,1.875789,1.909819,1.600914,1.772058,1.500039,24
1.527482,1.960086,1.566733,1.908865,1.305178,1.822931,1.874585,1.880471,1.815113,1.567257,1.860748,1.870998,1.872442,2.068441,1.778173,1.488756,24
1.526059,2.213419,1.577278,1.915355,1.278737,1.845642,1.895824,1.889495,1.817367,1.550179,1.866355,1.87319,1.896727,1.617377,1.762492,1.481779,24
1.538982,2.209592,1.594569,1.921133,1.307843,1.842121,1.886171,1.892635,1.819212,1.555958,1.862958,1.877859,1.896671,1.584049,1.76854,1.496454,24
1.537226,1.968496,1.595252,1.91343,1.360506,1.843689,1.90499,1.886134,1.822396,1.573999,1.876744,1.87543,1.90648,2.083729,1.78341,1.507358,24
1.526751,2.200684,1.583248,1.900587,1.339381,1.841623,1.885835,1.875952,1.808446,1.542887,1.852844,1.858238,1.901808,1.613739,1.755122,1.481623,24
1.534293,2.209328,1.579749,1.914365,1.325118,1.858648,1.894836,1.887362,1.832314,1.552612,1.867906,1.872469,1.911545,1.619839,1.77676,1.496662,24
1.517483,2.128986,1.570176,1.853594,1.39326,1.821193,1.847916,1.828225,1.771106,1.516198,1.807726,1.80872,1.887074,1.628004,1.73097,1.458519,24
1.548864,2.204991,1.609075,1.9206,1.339868,1.853217,1.898781,1.893531,1.818136,1.560322,1.867031,1.876203,1.911445,1.599742,1.767646,1.501645,24
1.558889,2.222783,1.613925,1.934844,1.331003,1.870268,1.913808,1.905139,1.838075,1.580234,1.883215,1.890041,1.920418,1.607518,1.782025,1.514172,24
1.551264,2.214403,1.586703,1.932987,1.249933,1.853055,1.888809,1.901488,1.83509,1.574019,1.87328,1.89051,1.890523,1.594227,1.788629,1.503796,24
1.555934,1.970244,1.596324,1.934559,1.348187,1.8407,1.880858,1.900487,1.837263,1.580673,1.877856,1.894659,1.889479,2.079394,1.804851,1.525581,24
1.556221,2.20911,1.602543,1.925602,1.330553,1.861721,1.892725,1.893062,1.834128,1.571259,1.870028,1.881113,1.909068,1.596007,1.785113,1.512433,24
1.57055,2.226079,1.626756,1.940642,1.374199,1.891586,1.935331,1.913466,1.849783,1.586527,1.897402,1.89608,1.945849,1.63705,1.791936,1.527047,24
1.537662,2.202109,1.590191,1.912923,1.316694,1.839892,1.882585,1.886954,1.815676,1.558219,1.856313,1.870047,1.894895,1.578616,1.763266,1.489703,24
1.509333,2.190196,1.571993,1.90111,1.292729,1.81523,1.86617,1.874573,1.796457,1.528059,1.842945,1.858986,1.876714,1.59754,1.745312,1.47114,24
1.510644,2.179167,1.572964,1.895976,1.318011,1.822419,1.869944,1.871189,1.795597,1.517069,1.843005,1.854046,1.888176,1.604528,1.746831,1.472692,24
1.505811,2.182165,1.573995,1.892165,1.302647,1.80313,1.855834,1.864923,1.779832,1.51853,1.831112,1.848927,1.868005,1.594128,1.733743,1.463393,24
1.497372,2.160027,1.568298,1.873545,1.32437,1.787843,1.839376,1.847195,1.758931,1.50356,1.81175,1.829834,1.857652,1.596488,1.718377,1.449253,24
1.498127,2.166117,1.56644,1.877157,1.31317,1.794796,1.844628,1.849525,1.766266,1.507152,1.817353,1.833252,1.861252,1.600102,1.723156,1.452358,24
1.493897,2.16755,1.56659,1.877764,1.320264,1.789131,1.842549,1.851733,1.76105,1.492699,1.81706,1.83487,1.861518,1.604025,1.72229,1.45204,24
1.491825,2.169007,1.561554,1.87224,1.315698,1.792188,1.844175,1.84505,1.761543,1.501684,1.814684,1.828344,1.859603,1.609072,1.71772,1.4461,24
1.506929,2.199768,1.573479,1.899798,1.293698,1.821626,1.87777,1.871754,1.791604,1.525578,1.847345,1.856134,1.881519,1.626537,1.739754,1.466835,24
1.558836,2.193223,1.622541,1.920691,1.346443,1.843258,1.883429,1.889471,1.809968,1.561652,1.857552,1.874655,1.902263,1.584129,1.768447,1.508955,24
1.538635,2.167704,1.603941,1.89489,1.346857,1.829423,1.869905,1.860814,1.786794,1.548526,1.836558,1.846836,1.886179,1.619888,1.744696,1.48392,24
1.534486,2.201303,1.602467,1.910877,1.333275,1.842381,1.89377,1.879791,1.802787,1.550444,1.858783,1.864648,1.899957,1.63282,1.752456,1.488397,24
1.553015,1.919588,1.61675,1.887871,1.392987,1.825402,1.874604,1.861626,1.795631,1.559559,1.845731,1.851346,1.904343,2.053395,1.783238,1.515738,24
1.542568,1.95429,1.60432,1.909992,1.365504,1.83393,1.891911,1.880163,1.811814,1.567106,1.867314,1.871468,1.899995,2.074096,1.783539,1.511854,24
1.523942,2.197232,1.580977,1.908182,1.273369,1.821001,1.868488,1.879889,1.797095,1.534182,1.847035,1.865155,1.876842,1.583031,1.753304,1.47802,24
1.523416,2.192479,1.574224,1.905641,1.278166,1.822951,1.860898,1.875347,1.802887,1.529989,1.844472,1.863035,1.877277,1.58772,1.761293,1.482618,24
1.539029,1.934125,1.596512,1.902428,1.3619,1.82549,1.878427,1.87278,1.80571,1.561448,1.856727,1.864058,1.890959,2.064255,1.779897,1.506248,24
1.529429,2.169205,1.57239,1.896816,1.277921,1.82944,1.860386,1.868505,1.800601,1.532045,1.839147,1.853935,1.881447,1.579318,1.760503,1.478552,24
1.529023,2.211153,1.573652,1.915889,1.258554,1.847197,1.889464,1.892862,1.820345,1.533979,1.869142,1.880086,1.89902,1.610545,1.773557,1.490198,24
1.549683,2.208834,1.604812,1.930341,1.286895,1.834903,1.87698,1.898629,1.818776,1.563139,1.862312,1.886669,1.886082,1.572997,1.775584,1.505875,24
1.568114,1.963249,1.566218,1.940323,1.319671,1.853792,1.86813,1.911398,1.860408,1.586313,1.884715,1.909011,1.881368,2.104295,1.830799,1.530494,24
1.510841,2.203693,1.575817,1.908389,1.286293,1.824307,1.877994,1.881661,1.798802,1.516181,1.853855,1.866345,1.887438,1.612709,1.751409,1.476723,24
1.502995,2.211948,1.566554,1.911106,1.274102,1.82736,1.881134,1.884411,1.80717,1.510068,1.859723,1.870365,1.890487,1.63182,1.756567,1.47784,24
1.529321,2.180865,1.585484,1.897827,1.341253,1.844158,1.883207,1.870086,1.80757,1.542134,1.849807,1.853608,1.902317,1.619244,1.755906,1.483889,24
1.518108,2.19851,1.578153,1.90465,1.301503,1.830038,1.878771,1.876918,1.80347,1.536309,1.851103,1.861443,1.887964,1.608181,1.751119,1.477363,24
1.496425,2.19167,1.565772,1.889935,1.304305,1.80364,1.859726,1.864559,1.779803,1.50834,1.833289,1.847721,1.87137,1.607295,1.731416,1.458404,24
1.499894,2.187088,1.564016,1.894458,1.277342,1.802978,1.853894,1.867462,1.784171,1.507574,1.83409,1.852658,1.867166,1.596006,1.739508,1.463502,24
1.51159,2.193383,1.574468,1.901309,1.303435,1.82333,1.874733,1.875101,1.799147,1.5303,1.847261,1.858769,1.884573,1.608109,1.746061,1.472471,24
